,WeekAct:2015-07-05,WeekAct:2015-07-12,WeekAct:2015-07-19,WeekAct:2015-07-26,WeekPred:2015-07-05,WeekPred:2015-07-12,WeekPred:2015-07-19,WeekPred:2015-07-26,Stores,Type
X663,32185,40288,35266,37669,33395.84882,38259.36841,33979.23887,37591.0231,663,HTS:TDFP
X664,26598,35574,24510,33918,24852.17388,34590.63729,26758.00256,32692.17151,664,HTS:TDFP
X665,40549,53093,40698,49812,40156.00729,49395.25501,43447.13251,47367.09712,665,HTS:TDFP
X666,32804,49347,35824,52646,33171.85852,46316.01352,37127.5848,43090.1006,666,HTS:TDFP
X667,45495,60732,40409,53936,44000.91083,53909.1023,48670.31353,51280.7429,667,HTS:TDFP
X668,48193,60747,43985,52637,43785.19814,55244.73588,47676.81546,52168.09212,668,HTS:TDFP
X672,45280,53999,43621,48167,46996.03109,51591.01565,50933.9739,48491.30599,672,HTS:TDFP
X673,41325,53679,42415,55411,38667.14196,49606.26816,40999.22214,47067.13599,673,HTS:TDFP
X674,41821,49710,37819,50034,41928.52143,49613.98902,41309.55996,46938.41782,674,HTS:TDFP
X675,18179,26269,16010,23477,18440.84472,23714.65854,19857.66393,22588.36628,675,HTS:TDFP
X676,61965,69670,63498,58869,64986.36719,71661.69056,64547.68984,69509.13173,676,HTS:TDFP
X678,37942,49113,35776,45442,37466.42372,47180.28282,42544.25862,44565.2636,678,HTS:TDFP
X679,53105,65544,49528,55409,48584.01162,63235.68945,51150.32506,60128.4213,679,HTS:TDFP
X680,30676,33303,28189,32909,27598.42785,30397.60497,29525.89684,29106.03159,680,HTS:TDFP
X681,20903,27117,24862,24582,20249.78272,22772.49089,21116.01879,22365.71471,681,HTS:TDFP
X682,72826,86925,64976,74464,68908.91202,86023.94628,71602.4212,81676.97729,682,HTS:TDFP
X683,40363,53847,37974,46813,41426.56423,55066.04924,44017.01273,52282.38373,683,HTS:TDFP
X685,25196,33973,27660,39270,28354.65002,37948.34179,30298.18669,36149.70383,685,HTS:TDFP
X686,32079,41685,28267,40365,29101.93189,40265.15242,31451.28282,37888.6167,686,HTS:TDFP
X687,47945,59373,44611,52057,48883.63452,56763.35316,50758.43826,55178.27811,687,HTS:TDFP
X688,18614,24690,16464,23395,16694.69136,23550.44045,17962.15142,22144.793,688,HTS:TDFP
X689,34509,46322,34002,38937,35461.61249,43234.33198,37112.18759,42009.45462,689,HTS:TDFP
X690,27791,34914,27627,32013,27650.88406,35535.68012,29329.47862,33689.76919,690,HTS:TDFP
X691,38943,58508,38944,46448,44004.7676,50393.57831,45351.59276,49148.47292,691,HTS:TDFP
X692,35052,40842,27955,38031,27888.15962,43618.82608,32531.55959,40124.53038,692,HTS:TDFP
X693,26818,47209,29059,45448,26580.46004,46702.11319,30840.2203,42970.96631,693,HTS:TDFP
X695,23626,41430,25767,38029,25901.61755,35600.19716,28179.8119,33520.39608,695,HTS:TDFP
X696,48698,60865,47483,55685,44394.17441,54163.76498,45714.60827,51619.18861,696,HTS:TDFP
X697,56828,71547,50532,61360,54051.39226,71229.56077,59062.68278,67462.85176,697,HTS:TDFP
X698,100638,108610,86717,85088,83138.47929,105471.4489,85928.12801,102553.2425,698,HTS:TDFP
X699,41088,50699,40730,49923,44614.64329,47325.43923,44545.40993,46995.81565,699,HTS:TDFP
X700,23915,31842,23434,28600,23443.09914,29892.46503,24577.33444,28000.58851,700,HTS:TDFP
X703,15940,20790,15150,18504,16054.37117,20621.59902,16833.48766,19797.25096,703,HTS:TDFP
X704,59708,74551,55174,58750,55512.81964,70305.85792,57813.47852,66844.77572,704,HTS:TDFP
X705,41292,53339,36154,48410,34486.73731,51849.35211,40014.31126,47886.91068,705,HTS:TDFP
X707,46222,54378,41374,52272,41695.12289,54458.10539,44052.79737,52166.11724,707,HTS:TDFP
X708,33579,38280,29639,34150,34319.98632,33784.5728,35125.78163,33441.23567,708,HTS:TDFP
X709,57615,67793,53966,56309,46918.33553,63509.17431,49659.97176,60743.73203,709,HTS:TDFP
X713,48306,62116,39049,51130,44818.10399,61490.91061,47988.41555,58487.94852,713,HTS:TDFP
X714,26163,35354,27929,32808,26494.14604,33938.90409,27723.49561,32090.19039,714,HTS:TDFP
X715,31213,43520,29002,42688,29927.49362,42020.23991,32254.78611,39465.25014,715,HTS:TDFP
X717,24923,36815,21752,34723,23872.73582,36872.76803,27220.91545,34164.37151,717,HTS:TDFP
X718,38923,50150,39011,44850,40687.23996,48078.3916,41610.03259,46924.85295,718,HTS:TDFP
X720,38100,49142,36563,45639,34081.9308,45972.46354,36688.81703,43180.44522,720,HTS:TDFP
X721,45113,52659,39105,41602,40443.71075,46047.814,42574.60807,44571.02907,721,HTS:TDFP
X722,42614,45701,41797,43878,50802.85388,57087.54558,53421.87374,57206.16119,722,HTS:TDFP
X723,41558,54423,41631,53640,39904.57707,49470.13562,42853.69174,47382.85465,723,HTS:TDFP
X724,38848,42408,34003,35609,38434.79332,43706.15054,39047.19541,42327.14067,724,HTS:TDFP
X725,32969,40853,28949,33585,30150.5627,35747.00278,31848.68066,33556.88275,725,HTS:TDFP
X726,57643,73684,51324,70152,53973.33588,67769.53532,60205.33415,63517.1792,726,HTS:TDFP
X727,25054,30626,24842,29756,21177.64128,29031.20599,22823.64886,27384.99769,727,HTS:TDFP
X728,29930,35545,28847,32516,26875.72826,34148.87075,27825.71987,33099.05414,728,HTS:TDFP
X729,54427,71342,50648,64089,54978.35257,67355.14716,60078.20925,63800.36075,729,HTS:TDFP
X730,38286,50310,34317,40555,37889.60519,44482.28576,41003.05983,42252.65149,730,HTS:TDFP
X731,48679,61387,39232,51642,42229.32537,59597.16464,45747.68638,56373.63719,731,HTS:TDFP
X732,57315,59475,60395,62618,45902.86891,55953.22969,45654.54666,51374.16735,732,HTS:TDFP
X733,98699,102273,93957,91813,103458.3984,109056.1277,104378.1485,107892.9191,733,HTS:TDFP
X734,26562,35130,21377,31213,26673.73767,36503.28894,29415.49268,34370.43654,734,HTS:TDFP
X735,26339,37129,24910,35568,26212.59075,36022.51122,28516.91952,33579.80385,735,HTS:TDFP
X737,32141,41074,28515,38760,28349.07977,39366.54216,30412.22794,37404.71087,737,HTS:TDFP
X738,47855,54452,42817,47075,46530.92854,55761.23046,48142.35754,53701.60796,738,HTS:TDFP
X740,41758,51730,41525,47634,34481.98104,47823.15011,38058.00518,44977.37536,740,HTS:TDFP
X741,42916,55829,44679,49080,40971.08889,53226.40882,44657.31465,50742.32344,741,HTS:TDFP
X742,42300,53794,37666,48355,39627.01113,53524.32606,43530.71184,50508.07771,742,HTS:TDFP
X743,19831,26199,17214,26046,18110.71541,25291.18843,19633.31411,23851.52795,743,HTS:TDFP
X745,37777,50867,33075,50916,32256.289,49170.64561,37331.14397,45389.90793,745,HTS:TDFP
X746,35469,45899,32297,42912,34355.36737,42377.93019,35833.90554,41170.31378,746,HTS:TDFP
X747,43789,52022,40232,50696,40725.70738,47878.49967,46194.1545,43978.79665,747,HTS:TDFP
X748,28662,37934,26474,33854,26440.41186,37101.38965,29458.78294,34780.44224,748,HTS:TDFP
X749,24405,30464,23435,29197,20486.37193,30783.31867,22479.75311,28940.16625,749,HTS:TDFP
X751,20383,25415,19144,22405,20432.26094,26915.49311,21573.12449,25376.66512,751,HTS:TDFP
X752,22920,34919,22900,35807,24171.54799,33933.09511,26567.94827,31879.31796,752,HTS:TDFP
X753,41649,52941,38081,46553,44885.87498,53151.35683,46912.28098,51456.33177,753,HTS:TDFP
X754,38892,46591,33405,45375,39209.81345,45524.99958,42925.71121,43894.28981,754,HTS:TDFP
X755,63600,68600,55469,61761,56013.36858,67098.93845,58058.19959,64677.40189,755,HTS:TDFP
X756,91322,110778,83124,100050,87187.54636,106319.5021,89960.81997,101115.2563,756,HTS:TDFP
X757,36224,46440,35664,44579,33782.69551,43464.44096,35353.74459,41575.67726,757,HTS:TDFP
X758,26897,33394,26425,31070,24320.61005,29427.5293,25359.1091,28342.04392,758,HTS:TDFP
X759,36464,47280,32068,49729,34791.74893,45680.52023,38033.27502,43272.8103,759,HTS:TDFP
X760,49171,51444,47553,40919,41406.34121,43922.19998,41342.08652,43616.28009,760,HTS:TDFP
X761,49308,61681,41801,52005,42179.91602,58516.55699,47288.9612,54828.71314,761,HTS:TDFP
X762,21340,29857,21214,29949,22376.37758,24914.8663,23553.02045,24816.2853,762,HTS:TDFP
X763,33663,41164,31027,38359,31323.74606,37934.43986,33948.62183,35769.45415,763,HTS:TDFP
X764,21812,25807,21200,26597,20699.45196,23558.2342,21780.67856,23087.31282,764,HTS:TDFP
X765,44714,56254,46372,56919,43346.71867,54325.53286,45574.42009,51640.34578,765,HTS:TDFP
X767,32117,43142,31067,36704,28561.15317,37647.83828,32942.27821,34754.40536,767,HTS:TDFP
X768,71529,93392,60946,82102,60262.19355,86903.57196,66408.60959,81127.32978,768,HTS:TDFP
X769,78653,92098,77607,70462,84717.7352,91051.38688,83176.38984,89703.06325,769,HTS:TDFP
X770,23158,33661,21968,32928,27946.46248,33749.12455,30454.39355,34122.77681,770,HTS:TDFP
X772,22418,27057,21305,23308,21622.76046,25787.76052,22190.0077,25268.22018,772,HTS:TDFP
X773,28635,31997,27783,30832,26060.05132,30547.90825,26143.49952,29130.12041,773,HTS:TDFP
X774,29749,35037,27525,29129,27415.30858,34524.69117,28956.44307,32609.29111,774,HTS:TDFP
X776,22709,34840,23428,28939,25326.02776,28719.67779,27092.24355,27599.15468,776,HTS:TDFP
X777,23222,28252,23254,27989,22621.64511,29138.92455,23998.57033,27692.10881,777,HTS:TDFP
X779,36843,46559,33633,44402,35333.55272,43178.30468,38856.88371,40994.36836,779,HTS:TDFP
X780,34110,43327,29938,42223,31561.01519,41006.38894,34452.04637,38170.74073,780,HTS:TDFP
X781,25003,29089,21545,28725,23398.46256,31503.35105,24941.63631,29909.09565,781,HTS:TDFP
X782,31012,35545,29187,33301,26337.20239,33427.74303,29732.49367,31680.63982,782,HTS:TDFP
X783,39612,46155,36013,40732,36355.60976,43728.11539,38241.53382,41749.07711,783,HTS:TDFP
X784,32809,43505,30980,40854,32161.77446,45105.84113,34562.50598,42818.73876,784,HTS:TDFP
X785,35257,48095,34335,50355,37060.22711,46900.2686,39607.64189,44824.86666,785,HTS:TDFP
X786,17152,23200,12543,19507,17202.28473,22647.20927,18071.3039,21748.87559,786,HTS:TDFP
X787,58263,66313,50748,61622,53876.96238,63367.93809,58044.87751,60314.97369,787,HTS:TDFP
X788,101915,121037,89204,92820,88839.28507,112298.0311,92856.96339,108203.417,788,HTS:TDFP
X789,22531,23383,23858,22008,20341.77755,21577.74861,20310.21101,21427.45872,789,HTS:TDFP
X790,39968,51438,39850,43706,37266.07081,47429.47077,38811.79818,45184.69217,790,HTS:TDFP
X791,43470,56520,39272,52676,42380.36036,55505.17383,46498.64371,52564.30536,791,HTS:TDFP
X792,33800,47693,31029,44837,34756.71366,47588.34858,37930.65663,44937.41958,792,HTS:TDFP
X793,21980,34906,21115,31750,22326.05057,34185.35689,24908.69551,31904.49401,793,HTS:TDFP
X794,20208,19738,18784,17505,19450.19737,19174.67322,19964.90507,19035.065,794,HTS:TDFP
X795,20178,30379,18344,28418,20396.86944,29946.48209,23051.83345,27883.6587,795,HTS:TDFP
X796,38703,49125,36705,48516,37264.25652,48023.85581,39693.75763,45705.02125,796,HTS:TDFP
X798,39551,50127,33749,45645,34533.09257,48431.50655,37420.60307,45411.25588,798,HTS:TDFP
X799,54492,61497,49549,55674,51566.37577,60041.29045,54064.44443,58297.83198,799,HTS:TDFP
X800,24254,32550,22858,28657,23043.60054,29750.14326,24886.07824,28307.77314,800,HTS:TDFP
X801,28019,36456,30403,38405,23169.01996,34423.42545,25906.18156,31489.07928,801,HTS:TDFP
X802,35657,49271,33359,44657,32241.42482,43906.32381,34722.48115,41455.19186,802,HTS:TDFP
X803,30681,40242,27511,34929,29230.13365,38299.19092,30136.94361,37109.19854,803,HTS:TDFP
X807,55817,63350,54863,55048,48377.1531,62724.51687,50844.9103,60240.22349,807,HTS:TDFP
X808,42731,48961,37363,49486,38053.79747,45447.01164,40482.60505,43871.11181,808,HTS:TDFP
X809,45014,66600,43138,56693,39472.66798,62295.70617,46189.65894,57232.02024,809,HTS:TDFP
X810,32352,38513,31219,33477,29065.38432,37611.24325,30820.66836,35752.77813,810,HTS:TDFP
X811,23883,26107,22524,24777,21868.28184,25772.2089,22623.89217,23868.41354,811,HTS:TDFP
X812,34964,41711,31151,38508,30463.42526,40296.28475,33323.99436,38141.10511,812,HTS:TDFP
X813,33965,38421,32967,37134,30116.28645,34577.68883,31481.50364,33213.27481,813,HTS:TDFP
X814,47703,58040,41328,52619,41521.80424,54124.97363,44342.70742,51352.16525,814,HTS:TDFP
X816,27070,29147,22014,26042,25719.56757,28157.33393,28074.41941,27193.05952,816,HTS:TDFP
X817,118167,135968,110153,114006,109277.6261,126800.7441,111217.8538,121638.9278,817,HTS:TDFP
X818,31625,40098,28909,35122,30639.7546,42905.82848,34116.51679,40234.33507,818,HTS:TDFP
X819,33239,41454,28851,33564,30254.56175,37769.12156,32013.31545,36133.67063,819,HTS:TDFP
X821,35883,45602,34983,41577,31477.1711,44131.3233,36048.80821,41176.98114,821,HTS:TDFP
X822,38216,53157,35723,49754,36709.58276,48973.0431,39647.26777,46615.95287,822,HTS:TDFP
X823,31187,42585,28823,35515,30973.49829,38634.03146,32242.64904,36682.16317,823,HTS:TDFP
X824,41900,51696,35745,41361,37371.98405,47214.35763,39152.52666,44503.84777,824,HTS:TDFP
X826,47108,55432,42757,49293,45753.00024,55946.38626,47563.72169,53449.87304,826,HTS:TDFP
X827,97438,99713,92937,81729,78324.63203,93800.86959,79825.16174,89541.1722,827,HTS:TDFP
X828,28084,33979,24538,33974,26607.12857,33502.83677,27951.25618,32186.87296,828,HTS:TDFP
X829,29634,39209,29165,36912,29510.27008,34379.11174,32289.75246,33143.77024,829,HTS:TDFP
X830,33962,40247,30549,41914,30529.59411,41027.17946,33037.99977,38697.62372,830,HTS:TDFP
X831,62518,81359,56347,76084,61568.65849,78001.82822,66693.90801,74357.59333,831,HTS:TDFP
X832,36121,42739,33588,43775,31080.04958,42305.23666,33371.30429,40057.91239,832,HTS:TDFP
X833,27387,36803,26507,33541,26621.06719,35278.12527,28264.45863,33608.54131,833,HTS:TDFP
X834,32039,41215,28875,35005,25858.96543,39333.06369,28561.45499,36611.35983,834,HTS:TDFP
X835,26451,36201,25874,32295,27504.13583,33124.5025,29798.1729,31978.24007,835,HTS:TDFP
X836,32638,41183,31599,37436,27067.15549,39545.27351,30728.32867,36781.77469,836,HTS:TDFP
X837,22708,24703,21044,23390,24599.99662,25574.78444,24056.71965,25457.69812,837,HTS:TDFP
X838,45654,54995,42302,48552,43796.17693,54794.03123,46844.52953,52433.36204,838,HTS:TDFP
X839,18612,26311,17240,24720,18718.34305,24137.56654,21212.45358,22613.01327,839,HTS:TDFP
X840,32871,40338,33756,40422,37531.88697,43517.84157,39386.5544,42819.2843,840,HTS:TDFP
X841,13504,17488,12902,15720,14445.3491,17384.33819,15371.00299,17168.88584,841,HTS:TDFP
X843,52980,67719,46940,52336,44173.08277,58612.24186,48280.04543,53998.3922,843,HTS:TDFP
X844,20023,27373,17319,26517,18395.25624,27328.6252,20758.18031,25435.44213,844,HTS:TDFP
X845,28979,34062,28253,28245,26458.19996,30425.54005,27367.04801,29639.90807,845,HTS:TDFP
X846,44542,60680,43295,57429,43951.20008,58770.76612,46769.40848,55622.17988,846,HTS:TDFP
X847,34576,41750,31592,41782,37118.17688,41169.28353,39657.46303,39606.62064,847,HTS:TDFP
X848,31906,47469,36261,49599,33132.99239,42308.51077,33028.65876,42741.69753,848,HTS:TDFP
X849,43402,55879,43697,51642,43109.45673,50484.77403,46364.07784,48135.22741,849,HTS:TDFP
X850,29930,42690,27838,37325,29417.11421,41398.64227,32168.8395,40316.62217,850,HTS:TDFP
X852,20346,30940,22308,27856,24232.98984,26176.01675,26577.90344,25303.29267,852,HTS:TDFP
X853,51367,65606,51090,63215,45908.54813,59724.42366,48340.24064,56602.79118,853,HTS:TDFP
X854,32564,40380,30206,32550,34925.36623,37645.41337,36936.24793,36780.77112,854,HTS:TDFP
X855,30880,40793,30580,43141,28229.03643,37820.19659,29919.62803,36155.06873,855,HTS:TDFP
X856,39806,49948,36639,42755,33422.84378,46150.57201,35657.16983,43964.84101,856,HTS:TDFP
X857,42815,53711,46197,49943,41437.65914,49659.09276,44479.7553,46849.2069,857,HTS:TDFP
X860,36229,43649,32471,39566,31495.33286,39380.31193,34089.10027,36970.37722,860,HTS:TDFP
X861,20812,24945,21654,24527,22834.84565,22561.38087,23543.10111,22495.96406,861,HTS:TDFP
X862,45439,57443,41714,50083,44420.67997,52287.7241,46933.06274,49514.81124,862,HTS:TDFP
X863,52460,61712,51265,58540,44806.34495,56555.87336,46146.31205,52793.5706,863,HTS:TDFP
X864,23771,29182,21955,30346,20763.75667,26643.73898,21490.35404,25797.34818,864,HTS:TDFP
X865,41878,50579,41712,43209,43362.47311,50875.95549,45082.59929,49363.41633,865,HTS:TDFP
X866,35533,46947,37567,44820,35398.05959,44463.80659,37213.4661,42754.05409,866,HTS:TDFP
X867,29598,35924,29982,35493,26212.31744,31430.70845,26446.12308,29571.71767,867,HTS:TDFP
X868,51929,62687,54642,55686,46391.87948,61899.67174,49016.00159,58641.58996,868,HTS:TDFP
X869,25314,41105,26937,38346,29432.58596,36003.09171,32414.81876,34094.73434,869,HTS:TDFP
X870,39021,45332,37717,37530,37413.09447,39686.32266,37355.03653,39409.90583,870,HTS:TDFP
X871,34790,46477,37960,41467,36342.87763,43693.68817,37552.5999,42005.00427,871,HTS:TDFP
X872,38872,46852,35736,42893,39617.62862,48813.84798,41288.69987,46719.66574,872,HTS:TDFP
X873,22191,22538,18068,20126,19553.53731,23321.17477,20918.54909,22069.26097,873,HTS:TDFP
X874,26558,31099,26713,27124,23971.05263,31045.784,26128.3608,29475.09788,874,HTS:TDFP
X875,23606,32893,24169,29932,23788.49718,32715.55663,25971.15843,30834.02324,875,HTS:TDFP
X876,100142,24633,0,0,38235.05186,64465.67764,42923.30814,58414.59407,876,HTS:TDFP
X877,38021,45161,35952,39501,34126.12108,39116.82925,36273.57346,37942.80373,877,HTS:TDFP
X878,44159,54369,39671,53011,41240.69476,57298.45767,44097.09995,53995.04852,878,HTS:TDFP
X880,42949,52717,43132,53771,39254.02688,48731.69806,40902.46793,46408.72981,880,HTS:TDFP
X881,19946,26970,18059,27434,19034.63069,27452.29289,20662.85422,25936.35064,881,HTS:TDFP
X882,33766,39875,31170,34458,33314.87036,38328.98225,33819.63591,37591.02726,882,HTS:TDFP
X883,23527,29055,22653,25232,25203.98559,28488.38932,26015.49866,27446.58947,883,HTS:TDFP
X885,31552,36146,29454,30873,32511.28575,37538.56183,33268.80285,36450.26871,885,HTS:TDFP
X886,37035,44282,31102,38148,33273.6608,42641.45194,34946.39277,40385.71209,886,HTS:TDFP
X887,35384,48357,34102,43545,33350.82794,43374.17952,34920.17552,41691.05314,887,HTS:TDFP
X888,48759,60819,43689,51178,43794.76551,56271.81804,46578.22687,54883.50813,888,HTS:TDFP
X889,21531,27447,18918,27372,20314.46229,26683.27579,21242.22786,25388.8689,889,HTS:TDFP
X891,40269,46875,37639,45522,40851.80636,48063.00579,41806.65302,46899.73198,891,HTS:TDFP
X892,38758,49481,34333,46493,35104.98964,49141.95417,38064.59166,46238.31636,892,HTS:TDFP
X894,41585,57772,37588,52458,37080.83139,54281.29116,42059.85192,50491.77367,894,HTS:TDFP
X895,54965,66624,56963,63706,49012.80281,60187.14261,51234.09282,57588.47037,895,HTS:TDFP
X896,41988,47758,38971,40577,37045.28053,42776.13573,37935.12471,40021.90418,896,HTS:TDFP
X897,16539,22041,17529,19425,18233.30581,18666.79675,19276.75164,18509.45468,897,HTS:TDFP
X898,36546,47060,29456,43962,33068.4749,39141.39888,36081.14843,38065.94221,898,HTS:TDFP
X899,26651,32327,23175,32410,25678.46629,33350.19883,27550.22675,31766.22454,899,HTS:TDFP
X901,37543,50851,34261,39550,35314.40865,45045.23098,39622.30053,41801.89012,901,HTS:TDFP
X905,35908,42229,30857,37784,34563.69301,44128.08815,36087.04534,42129.2931,905,HTS:TDFP
X906,55575,69368,58606,63713,47897.39241,65855.49098,51093.49462,63573.73342,906,HTS:TDFP
X907,37592,42609,34028,38114,36334.2215,41395.15647,37154.31645,40339.6866,907,HTS:TDFP
X908,17714,27261,20036,26779,18568.84068,28030.05931,20797.07792,26138.83982,908,HTS:TDFP
X910,30830,39585,27008,37340,27794.65043,39406.77258,29577.73957,37167.93262,910,HTS:TDFP
X911,53625,68968,48170,56945,49483.09499,60887.03472,54128.91393,57106.50018,911,HTS:TDFP
X912,32179,40750,31530,33343,31296.3796,32925.1173,33627.09573,31819.14993,912,HTS:TDFP
X913,41694,61964,42856,58462,40990.2112,56821.50319,44243.8141,53786.22648,913,HTS:TDFP
X914,50205,65593,46981,54204,49757.39911,55253.79591,55021.0479,52382.37399,914,HTS:TDFP
X916,27895,37134,30819,31133,26898.00491,34644.32214,28289.86999,32821.87335,916,HTS:TDFP
X917,33143,40890,30131,39349,31837.46467,42650.65782,34179.56123,40240.97201,917,HTS:TDFP
X918,30324,34634,26194,31609,27208.22547,30915.36753,28578.15752,30242.45264,918,HTS:TDFP
X921,50532,51821,40350,45573,45818.66191,56389.36181,47779.18399,54447.35171,921,HTS:TDFP
X922,38500,47731,36071,40159,38814.07331,48312.51592,40048.33388,46171.4677,922,HTS:TDFP
X923,30666,34408,28128,27828,27617.71863,32507.54341,28359.22161,31278.63826,923,HTS:TDFP
X924,22617,27410,20882,26198,21728.06142,31042.44104,23662.69243,29086.01625,924,HTS:TDFP
X925,37800,46331,41690,43853,38272.01413,40112.89008,39541.09328,38343.23829,925,HTS:TDFP
X926,33240,45172,35418,47880,38445.81849,47817.8969,40739.57224,45877.08926,926,HTS:TDFP
X927,32089,42860,30867,37032,31076.97342,40941.8794,33107.91386,39070.62076,927,HTS:TDFP
X928,38081,53444,34781,54000,41279.69624,51370.88691,43774.18532,49274.55096,928,HTS:TDFP
X929,31989,39537,29559,34970,28585.37794,36580.50565,30558.77485,34461.94754,929,HTS:TDFP
X930,37042,42639,32821,39151,36067.73863,44848.84035,37255.17331,42659.15647,930,HTS:TDFP
X931,28696,33810,33482,33959,25506.24838,32080.179,25962.07265,29595.14428,931,HTS:TDFP
X933,41466,46946,37257,46588,37038.84117,44934.50797,39917.13779,42112.94614,933,HTS:TDFP
X934,35104,42837,33458,38626,31611.0765,43452.83145,34093.88385,40875.5133,934,HTS:TDFP
X935,31933,41589,28498,36829,28761.84302,37162.19526,30247.37299,34714.42901,935,HTS:TDFP
X936,34522,42216,32924,37805,34681.97906,41838.42738,35990.03871,40481.06314,936,HTS:TDFP
X937,37069,53556,38041,43428,39093.91469,53712.21382,43591.01763,51911.54194,937,HTS:TDFP
X938,51182,61708,53004,57148,44949.6872,59940.50527,48152.57158,56726.63961,938,HTS:TDFP
X939,30354,39098,28189,34237,28774.2759,38387.60665,30581.1131,36524.72184,939,HTS:TDFP
X940,43646,49999,37108,46107,38906.04391,47702.05245,40788.44475,45753.10386,940,HTS:TDFP
X942,31430,44712,34122,40338,31213.02379,40393.22312,33764.80046,38411.55505,942,HTS:TDFP
X943,38413,48850,37828,38659,37930.10026,44162.54654,39327.76378,42315.11109,943,HTS:TDFP
X944,37139,44121,38335,46656,42370.35008,45762.13103,45993.53082,43787.79438,944,HTS:TDFP
X945,23829,29008,21868,24419,22699.54936,27135.56354,23987.54582,25307.08064,945,HTS:TDFP
X946,22236,28842,21695,26462,19126.27944,27472.56276,20699.39159,25770.68024,946,HTS:TDFP
X947,38961,49578,39962,46728,42675.24773,49297.68776,44354.76271,48291.49332,947,HTS:TDFP
X948,57562,60456,58082,54289,59429.5703,60307.59797,57909.8817,60055.4642,948,HTS:TDFP
X949,27719,39093,23355,34263,23219.75678,35629.13485,26221.94481,33116.32664,949,HTS:TDFP
X950,28551,38671,30765,40980,25927.98997,37342.73833,27989.23215,35139.97472,950,HTS:TDFP
X951,39726,53344,36304,45191,39223.31259,53569.55667,43446.97204,50406.73343,951,HTS:TDFP
X953,28277,36408,26335,34019,25910.11723,32851.29709,29047.91142,30645.81271,953,HTS:TDFP
X954,34600,43136,29306,38908,31781.90105,45503.38768,34477.31061,42771.19538,954,HTS:TDFP
X955,25429,33568,24131,30147,27057.44141,33712.39822,28616.4465,32520.83405,955,HTS:TDFP
X956,17016,19146,13603,19440,16323.70608,20485.19219,16998.47641,19777.22221,956,HTS:TDFP
X957,42157,51388,36864,50705,40720.07472,52571.51751,44077.80986,49999.83602,957,HTS:TDFP
X958,20785,23758,20095,20161,19986.46909,24771.10261,20904.93451,23879.88292,958,HTS:TDFP
X959,38372,47497,36011,43660,31710.05775,46458.9358,34677.46955,43748.26297,959,HTS:TDFP
X960,34466,48780,37825,46499,32866.33109,44952.71081,35068.79969,42643.83031,960,HTS:TDFP
X961,33249,42594,31448,37586,33110.39177,40473.31238,34614.15361,38800.76264,961,HTS:TDFP
X962,31636,44168,29059,40013,35888.54877,39521.4202,39337.91323,38122.09187,962,HTS:TDFP
X963,56397,76059,50494,76620,49083.10072,69063.69708,54314.54808,64543.44791,963,HTS:TDFP
X964,45513,58986,46253,59148,49399.72426,57742.86934,51343.27483,56474.31363,964,HTS:TDFP
X965,40707,55196,41450,51140,41322.96263,49938.59946,46281.63231,48827.54617,965,HTS:TDFP
X966,25695,30089,22866,26360,24975.1668,30062.7861,25895.03632,29130.54985,966,HTS:TDFP
X967,43135,51056,37021,46384,37965.11536,51066.47817,40333.61742,47634.90019,967,HTS:TDFP
X968,42472,45408,36932,41760,38165.76713,43469.2585,41930.78851,41573.8236,968,HTS:TDFP
X969,19326,25961,21525,25743,20982.80364,25126.06577,21544.92522,23471.10231,969,HTS:TDFP
X970,15184,18885,13916,14986,16376.24508,19523.34518,17330.92085,19098.43554,970,HTS:TDFP
X971,46685,60944,42600,55347,40378.88519,49748.99509,43159.97609,47805.96123,971,HTS:TDFP
X972,16789,22059,15511,22247,15768.60004,21460.32597,16679.73756,19700.14904,972,HTS:TDFP
X973,35442,44198,32268,40703,36233.89648,49219.97585,38938.03578,47101.65455,973,HTS:TDFP
X975,37373,49501,35205,44145,39870.43835,46445.12636,42033.7964,44346.04036,975,HTS:TDFP
X976,35079,45446,31984,41577,32187.52362,44899.31705,34971.08045,42323.86344,976,HTS:TDFP
X978,41246,47088,34483,43350,37374.71012,45268.71022,42308.90815,42724.17627,978,HTS:TDFP
X979,34540,42113,31103,39903,30353.86775,44193.8786,33793.92835,41343.30838,979,HTS:TDFP
X980,29150,40928,30861,39215,37701.76997,41198.40141,38056.59478,40634.18327,980,HTS:TDFP
X981,37632,46876,34297,45323,37190.44626,44184.17632,40345.63422,42509.56991,981,HTS:TDFP
X982,44380,56663,40741,52717,43074.19208,52303.32434,45403.82359,50508.16538,982,HTS:TDFP
X983,41622,56448,37790,52363,41427.7152,54973.52065,44353.79355,52118.31568,983,HTS:TDFP
X984,27683,40486,28984,42697,31408.09027,38567.79784,34422.0845,36463.29094,984,HTS:TDFP
X985,43189,59761,43891,54618,44516.82609,47611.30289,48043.98022,45739.90928,985,HTS:TDFP
X986,25611,31532,22249,29221,24696.27095,34872.81899,26561.5624,33089.74883,986,HTS:TDFP
X987,35317,43333,31743,40874,33439.21311,40997.34442,38016.35549,38600.17307,987,HTS:TDFP
X988,31268,31585,26649,25210,26445.60506,29254.60617,25696.09507,27109.61575,988,HTS:TDFP
X990,33651,43621,31595,39014,30172.52527,42104.53479,32674.38244,39577.10473,990,HTS:TDFP
