,WeekAct:2015-07-05,WeekAct:2015-07-12,WeekAct:2015-07-19,WeekAct:2015-07-26,WeekPred:2015-07-05,WeekPred:2015-07-12,WeekPred:2015-07-19,WeekPred:2015-07-26,Stores,Type,W-131,W-132,W-133,W-134,sMAPE
X409,30724,42115,32184,40118,30664.56138,40402.25488,30274.66385,44863.57437,409,SVD:TSLM,0.001936472,0.041512411,0.061139193,0.111684784,5.406821504
X410,30199,45137,26480,39999,34583.1643,44442.17892,30112.93275,46948.60186,410,SVD:TSLM,0.135350967,0.015513004,0.128388213,0.159857241,10.97773562
X411,48195,64022,50609,58601,50497.84077,64097.24194,43933.13594,66277.77571,411,SVD:TSLM,0.046666825,0.001174561,0.141225158,0.122947645,7.800354747
X414,36778,43908,38237,37249,34193.28112,43544.41733,33915.24305,46851.35882,414,SVD:TSLM,0.072838445,0.008314983,0.119795498,0.228354765,10.73259226
X415,35669,42844,35685,37391,33719.94044,42766.76249,30023.05315,42833.65431,415,SVD:TSLM,0.056177816,0.001804388,0.172336466,0.135685329,9.150099982
X416,62834,78204,56190,64512,56738.60687,71364.06744,56086.30877,78374.70087,416,SVD:TSLM,0.101953002,0.091462472,0.001847072,0.194037665,9.732505269
X417,34830,45661,30839,40429,34959.02684,47363.11831,34254.01916,51204.44847,417,SVD:TSLM,0.003697625,0.036595204,0.104927355,0.235185921,9.510152632
X418,25556,35938,22583,33639,25872.54774,35320.39161,25688.96433,37466.72225,418,SVD:TSLM,0.012310196,0.017334334,0.128686055,0.107662847,6.649835799
X419,28254,34519,24302,30417,27817.51342,34251.03321,24068.67191,37120.10559,419,SVD:TSLM,0.015568925,0.007793127,0.009647503,0.198501417,5.787774276
X421,56795,63242,56897,67095,45576.18552,57824.84164,45636.65255,63166.27031,421,SVD:TSLM,0.219179145,0.089490372,0.219641984,0.060320764,14.71580665
X422,25482,30485,21177,23196,22180.29357,27936.77465,21970.63304,29550.81455,422,SVD:TSLM,0.138545848,0.087235465,0.036786863,0.240955387,12.58808908
X423,81096,89292,79174,74966,73921.49959,89037.12351,76756.89862,88788.2992,423,SVD:TSLM,0.092563748,0.002858495,0.031002212,0.168817543,7.381049959
X424,40149,45802,34648,38244,39254.72328,49952.78378,39880.55289,54219.82291,424,SVD:TSLM,0.022524806,0.086696113,0.140417402,0.345558347,14.8799167
X425,16894,19315,15628,19170,17669.57627,21112.8406,17510.98942,22474.89943,425,SVD:TSLM,0.044878242,0.088940719,0.113641934,0.158718089,10.15447459
X426,25234,33037,22873,28999,25470.53535,32968.17543,25984.63387,33356.5156,426,SVD:TSLM,0.009329948,0.00208543,0.127375545,0.139763598,6.963863016
X431,52108,65314,47652,54974,51029.57748,62718.62551,50874.58899,66843.91159,431,SVD:TSLM,0.02091231,0.040542393,0.065415621,0.194879578,8.043747543
X432,60378,76447,63791,71751,60986.83666,73393.72153,59792.52751,72608.1885,432,SVD:TSLM,0.010033164,0.040753654,0.064708826,0.011875773,3.184285439
X433,34249,46080,34745,40105,29774.64141,37400.05382,30053.79437,43669.31468,433,SVD:TSLM,0.139772075,0.207952577,0.144792991,0.085093258,14.44027253
X435,15909,19636,15119,16581,16690.85579,20219.40504,16165.16531,20996.76995,435,SVD:TSLM,0.047966825,0.029276081,0.066881459,0.23502033,9.47861739
X436,30890,36690,26695,33552,27513.25038,34663.82394,27406.41905,35783.43399,436,SVD:TSLM,0.115635674,0.056792361,0.02629946,0.064366338,6.577345827
X437,39900,49552,38009,47403,34307.0609,48551.54974,34759.08507,41420.28165,437,SVD:TSLM,0.150738731,0.020395801,0.089322535,0.13471059,9.879191457
X438,29547,36834,25033,34726,27496.45853,39418.1442,27387.12596,42189.02314,438,SVD:TSLM,0.071894009,0.067778925,0.089817638,0.194058919,10.58873732
X439,34894,47790,33053,40433,36311.32985,45468.96905,33510.76059,50798.99362,439,SVD:TSLM,0.039809656,0.049776037,0.013754048,0.227244702,8.2646111
X440,29941,35606,26400,34581,27802.61107,33830.74023,25302.80364,37363.39427,440,SVD:TSLM,0.074064953,0.051133154,0.042442432,0.077348466,6.124725135
X441,36631,42146,30475,35830,36266.63891,43655.51423,34796.60466,45669.47097,441,SVD:TSLM,0.009996513,0.035186191,0.132419133,0.241460978,10.47657037
X442,23074,31640,21784,32403,21384.34173,30251.72925,19720.47931,31170.90935,442,SVD:TSLM,0.076010854,0.044861269,0.099436048,0.03876089,6.476726516
X443,27154,35131,25923,32550,26131.26585,33983.54108,25434.26894,34892.31272,443,SVD:TSLM,0.038387128,0.033204559,0.019032595,0.069461222,4.002137588
X444,67370,76919,62744,68279,58728.51367,72537.96365,59103.06742,69106.19224,444,SVD:TSLM,0.137059289,0.058626059,0.059762334,0.012041942,6.687240592
X445,49388,55283,46404,49404,47875.48424,56626.08418,45694.12842,52213.4866,445,SVD:TSLM,0.03110141,0.024003131,0.015415548,0.055295337,3.145385663
X446,22900,30181,21197,31528,23157.34355,29905.49771,22103.93867,31885.62669,446,SVD:TSLM,0.011174919,0.00917019,0.041890024,0.011279175,1.837857684
X447,31673,35934,27114,26337,29088.61369,32956.79038,28385.45084,37434.16548,447,SVD:TSLM,0.085066415,0.086432732,0.045818502,0.348030819,14.13371169
X448,45255,55308,41534,46728,44650.41622,52982.99178,45187.07925,57576.83353,448,SVD:TSLM,0.013449329,0.042940012,0.084248934,0.208021683,8.716498966
X449,52613,70210,55694,66478,53076.67843,67295.99178,51740.28634,71084.8304,449,SVD:TSLM,0.008774337,0.042383727,0.073602456,0.066977837,4.793458921
X450,45612,60829,48872,61572,44220.55085,56516.65734,41881.39459,62814.86129,450,SVD:TSLM,0.03097873,0.073498121,0.154057166,0.019983803,6.962945511
X451,29540,38092,30593,32964,29436.21923,35918.66742,29221.24742,39217.36842,451,SVD:TSLM,0.003519411,0.058730252,0.045867085,0.173268215,7.034624061
X452,23544,33613,22774,33460,21112.57513,28489.46063,19432.09187,36311.91317,452,SVD:TSLM,0.108894373,0.165002781,0.158361411,0.081749605,12.85020426
X453,68516,76914,76366,80155,51034.52692,61998.87197,49167.89419,73988.07798,453,SVD:TSLM,0.2924533,0.214740763,0.433318921,0.080015556,25.5132135
X454,31089,41368,28189,39779,29863.33149,36987.69212,25347.95487,43141.73399,454,SVD:TSLM,0.040217281,0.111805735,0.106133983,0.081107193,8.481604796
X455,50535,52056,41134,46782,43121.95326,49470.58986,39678.84385,52677.21452,455,SVD:TSLM,0.158302112,0.0509307,0.036012992,0.118545367,9.094779254
X456,30409,38117,25658,34517,30568.05223,40573.61195,29339.36327,41976.83675,456,SVD:TSLM,0.00521679,0.062437231,0.133874173,0.195044126,9.914307984
X458,39550,51795,45534,43760,37904.78773,49259.375,36938.55634,51258.94869,458,SVD:TSLM,0.042481874,0.050183379,0.208443731,0.157841121,11.47375262
X459,47835,63968,41724,61490,41907.11886,55884.94632,41176.21155,65968.91019,459,SVD:TSLM,0.132109231,0.134882853,0.01321561,0.070280064,8.762193959
X460,18908,25854,19400,26624,16768.52691,23477.41536,17491.50666,28922.06512,460,SVD:TSLM,0.119937296,0.096351772,0.103465188,0.082744479,10.0624684
X461,25509,29714,23398,30442,22371.55505,30969.56344,21339.37206,30825.26345,461,SVD:TSLM,0.13105299,0.041380676,0.092031688,0.012511199,6.924413822
X462,24502,26914,23753,28615,23957.13905,27356.04689,21836.00109,32246.88138,462,SVD:TSLM,0.022487438,0.01629064,0.084099185,0.119348311,6.055639346
X463,31570,39318,27243,30854,34138.44755,40315.64759,32584.94884,42699.36911,463,SVD:TSLM,0.078177088,0.025055931,0.178577034,0.322089097,15.09747876
X464,59201,70404,58558,59418,50591.10892,62143.21241,53862.50397,67654.35399,464,SVD:TSLM,0.156839889,0.124646719,0.083534513,0.129632508,12.36634074
X465,41346,56460,43438,49920,39765.47301,54625.30252,37209.21998,54676.66931,465,SVD:TSLM,0.038971725,0.033032227,0.154469801,0.090952596,7.935658728
X466,39394,51245,33316,44861,40049.55495,53086.80389,36988.45556,55478.83976,466,SVD:TSLM,0.016503666,0.035306662,0.104472911,0.211637567,9.198020149
X467,77896,87564,67454,73051,71557.55626,87652.51269,69659.20417,89105.67887,467,SVD:TSLM,0.084821585,0.001010324,0.032166182,0.198014402,7.90031231
X468,34052,41103,32814,44479,26846.54919,37463.53804,28950.37236,39667.13919,468,SVD:TSLM,0.236637848,0.092646617,0.125108618,0.114369141,14.21905558
X469,59750,79722,52816,71969,51852.19416,70388.05834,51694.67556,83814.12051,469,SVD:TSLM,0.141534956,0.124361309,0.021458563,0.152071938,10.98566914
X470,62091,79191,57430,69820,60676.10761,76079.1488,62028.18735,79531.2754,470,SVD:TSLM,0.023050024,0.040083058,0.076984047,0.130046099,6.754080711
X472,30426,36735,25905,30382,25675.25495,32024.61968,25014.38962,36211.27247,472,SVD:TSLM,0.169363236,0.137010075,0.034981188,0.175070912,12.91063529
X473,16422,22886,15422,20415,16851.67406,22317.19854,16083.47947,23069.544,473,SVD:TSLM,0.025826668,0.025166425,0.041991392,0.12209138,5.376896632
X474,39835,49003,35029,45582,37252.37153,50180.44346,35206.0485,51339.72846,474,SVD:TSLM,0.067005228,0.023742742,0.0050416,0.118811923,5.365037327
X475,31656,41308,30856,35515,35327.56614,41747.64906,30881.74229,42142.47636,475,SVD:TSLM,0.109625878,0.010586855,0.000833924,0.170684824,7.293287048
X476,31939,39235,28753,37743,28422.39587,38914.31481,28377.32977,40976.21614,476,SVD:TSLM,0.116518317,0.008206987,0.013151341,0.082145537,5.500554545
X478,36680,46390,32295,42703,33237.14245,43817.53189,30464.80834,48219.38012,478,SVD:TSLM,0.098483932,0.057034442,0.058323685,0.121342625,8.379617093
X479,62207,72279,57897,77872,54398.46404,69043.77204,55159.89116,72736.42523,479,SVD:TSLM,0.133930876,0.045784949,0.048420027,0.068197709,7.408339009
X480,25098,30608,23300,28958,24090.61682,30796.17542,22462.33113,34022.14315,480,SVD:TSLM,0.040960013,0.006129076,0.036609537,0.160817137,6.112894044
X481,30548,39132,30193,36220,28988.80592,38313.03938,27275.50756,39870.08021,481,SVD:TSLM,0.052377485,0.021149466,0.101533607,0.095941027,6.775039631
X482,41226,51081,37877,48018,36822.53911,48296.0834,37059.07724,49056.94853,482,SVD:TSLM,0.112839034,0.056047461,0.021829879,0.02140508,5.303036368
X483,25117,32220,22563,30480,24642.4693,31401.98445,22637.59607,34676.80997,483,SVD:TSLM,0.019072981,0.025714871,0.003300668,0.128821837,4.422758893
X484,43665,51336,42150,41955,38614.35338,47507.24939,40453.11801,52293.15441,484,SVD:TSLM,0.122768262,0.07747116,0.04108518,0.219381578,11.51765451
X486,22197,28565,20303,27423,22623.51304,28800.13633,21495.03533,31491.72959,486,SVD:TSLM,0.019032046,0.008197883,0.057037864,0.13812266,5.559761336
X487,36875,48802,37639,45750,35685.35228,44924.77069,35630.41621,48547.49779,487,SVD:TSLM,0.032790572,0.082734725,0.054827345,0.059333447,5.74215223
X488,20332,26306,17831,19871,17303.51725,22864.78692,18494.83344,27219.24284,488,SVD:TSLM,0.160937485,0.139969819,0.036548835,0.312091949,16.23870221
X489,35972,51917,33542,51792,35399.04008,48987.02699,34636.30125,58227.31981,489,SVD:TSLM,0.01605581,0.058074451,0.032101159,0.116985268,5.580417211
X491,33695,46791,35345,46632,35651.03868,47401.72651,33278.58231,47385.58889,491,SVD:TSLM,0.056413855,0.012967594,0.060224711,0.016030807,3.640924144
X493,46183,56948,42833,49932,46146.06042,59305.80169,45974.90071,64534.79964,493,SVD:TSLM,0.000800172,0.040563004,0.070757234,0.255144718,9.181628194
X494,49497,57274,42296,52151,45863.03203,58070.75334,45775.50967,63682.98991,494,SVD:TSLM,0.076215746,0.013815164,0.079015556,0.199112366,9.203970804
X495,26283,40274,26089,36984,27829.19389,37604.04788,24928.28007,38523.90326,495,SVD:TSLM,0.057147707,0.068567515,0.045503011,0.04078787,5.300152567
X496,38227,51907,36185,45805,39867.80426,53128.66114,36636.42333,57559.07882,496,SVD:TSLM,0.04202083,0.023261836,0.012398091,0.227430631,7.6277847
X497,46710,56102,47730,54045,47130.51352,56416.94028,43125.36217,57027.73863,497,SVD:TSLM,0.008962302,0.005597996,0.101361939,0.053707843,4.240752008
X499,28319,36068,28820,36149,30507.9612,37137.28303,27602.70321,37440.47483,499,SVD:TSLM,0.074420339,0.029213275,0.043149184,0.035099444,4.547056044
X502,52598,68567,54188,63491,52306.10307,63990.89806,48123.30681,70661.74064,502,SVD:TSLM,0.005565024,0.069043067,0.118553724,0.106904124,7.501648484
X503,33331,47105,33618,45993,31020.60353,49365.81705,33874.77944,47556.62194,503,SVD:TSLM,0.071805405,0.046870486,0.007609094,0.033428717,3.992842553
X504,37177,45538,36182,38250,34498.33381,40906.58959,33374.67288,48067.66986,504,SVD:TSLM,0.074744436,0.107153274,0.080720569,0.227477639,12.25239795
X505,23577,30360,23033,32100,29734.88846,36185.42511,24507.59883,32180.76105,505,SVD:TSLM,0.231013706,0.17508116,0.062035349,0.00251276,11.76607437
X506,36508,46350,33206,46741,35897.50129,46554.94879,32877.68516,50167.38634,506,SVD:TSLM,0.016863324,0.00441201,0.009936336,0.070713928,2.548139951
X507,43637,55748,40687,48637,43898.43571,57942.26695,44573.12759,59755.45966,507,SVD:TSLM,0.005973254,0.038600788,0.091159319,0.205151903,8.522131602
X508,37107,48241,34062,45170,35967.54355,48622.82268,36155.01151,55202.53344,508,SVD:TSLM,0.031186139,0.0078837,0.059615511,0.199905952,7.464782576
X509,30133,41808,30896,39017,30654.53819,39010.26712,27966.5007,42910.99006,509,SVD:TSLM,0.017159379,0.069235161,0.099537032,0.095058845,7.024760419
X510,43002,52186,41099,48488,43822.3144,55483.66747,40724.26529,57373.16311,510,SVD:TSLM,0.01889596,0.061255274,0.009159613,0.167864453,6.429382486
X511,31700,36916,34029,32689,30342.91814,33925.06707,29881.25291,36849.29716,511,SVD:TSLM,0.043746552,0.084440652,0.129799114,0.119654847,9.441029099
X513,95608,115381,88531,93565,91287.61749,109301.4393,83601.74573,114372.5254,513,SVD:TSLM,0.046233107,0.054116919,0.057272708,0.200132471,8.943880132
X515,47559,58847,41232,51410,47035.61751,59280.04589,49213.96091,61791.07816,515,SVD:TSLM,0.011065799,0.007331867,0.176502319,0.183409528,9.457737806
X516,29446,39080,27272,37338,31485.20862,41559.31918,29607.79783,41155.46995,516,SVD:TSLM,0.066934783,0.06149157,0.082131017,0.097268472,7.695646074
X517,31405,43426,31657,40657,31850.11912,42277.41454,27981.68354,45455.23873,517,SVD:TSLM,0.014073774,0.026803727,0.12325277,0.111441505,6.889294377
X519,27168,38147,27237,35236,24304.54093,34242.21173,23939.23873,36045.46581,519,SVD:TSLM,0.111261617,0.107883155,0.128878611,0.022711817,9.268379992
X520,24226,28962,24700,25379,20774.3726,24888.72702,19391.56111,27504.99568,520,SVD:TSLM,0.153404392,0.151280148,0.240791605,0.080402233,15.64695947
X521,26585,36549,28444,32310,24548.54536,33253.29669,23608.30816,35435.98256,521,SVD:TSLM,0.079652394,0.094429652,0.185801245,0.0922854,11.30421729
X523,74753,90240,70826,72045,70757.2029,84431.75774,70193.21431,85123.74243,523,SVD:TSLM,0.054921195,0.066504652,0.008974461,0.166429307,7.420740364
X524,48565,59832,46441,55428,44142.51677,52917.81958,43520.73388,60172.75906,524,SVD:TSLM,0.09540722,0.122646412,0.064922406,0.082088718,9.126618916
X525,52783,61533,52169,52224,46413.66022,56981.61657,45084.5634,60650.33816,525,SVD:TSLM,0.128418432,0.076807124,0.145690016,0.149304763,12.50550838
X526,56854,72081,48557,65851,52401.60017,70342.93142,45551.47601,74221.08523,526,SVD:TSLM,0.081504286,0.024406974,0.063873609,0.119511111,7.232399472
X527,61272,66119,51811,61074,59011.08264,71091.21492,59374.18953,72989.99041,527,SVD:TSLM,0.037593273,0.072475871,0.136046708,0.177765713,10.59703912
X528,54089,68926,53719,65126,54200.45345,69647.60283,52268.82526,78481.55751,528,SVD:TSLM,0.002058436,0.010414723,0.027364931,0.186000761,5.645971264
X529,43890,55836,42158,47386,40873.14895,50301.85776,40830.08645,58165.94905,529,SVD:TSLM,0.071183081,0.104282154,0.03200251,0.204258645,10.29315978
X530,45490,51666,54945,52680,33021.59446,38919.85898,31360.24091,47936.64511,530,SVD:TSLM,0.317619471,0.28141569,0.546542918,0.09428569,30.99659421
X531,30588,35148,26148,25809,26776.45177,32630.51333,26457.20976,32456.50235,531,SVD:TSLM,0.132888858,0.074285686,0.011755861,0.228179697,11.17775254
X532,60672,65138,56870,56234,59637.55343,71554.65544,61218.00212,73229.75509,532,SVD:TSLM,0.017196416,0.093884422,0.073640032,0.262556189,11.18192647
X533,59972,70937,51965,71939,55554.18875,71009.60222,53666.29167,69845.00138,533,SVD:TSLM,0.076481554,0.001022951,0.032211888,0.029537869,3.481356563
X535,44723,53051,39539,46253,44574.46885,53398.98224,42281.16988,56482.64621,535,SVD:TSLM,0.00332666,0.006537948,0.067029191,0.199145021,6.900970491
X536,43829,52098,38998,52268,42124.76121,51139.08806,39486.83921,56436.76668,536,SVD:TSLM,0.039654781,0.018576889,0.012456908,0.076698875,3.684686326
X537,29336,37517,32606,40661,31984.08881,40451.0571,30048.78044,42959.84177,537,SVD:TSLM,0.086369373,0.075263055,0.081628873,0.054982507,7.456095217
X538,21984,26596,19086,21838,20692.1057,24395.08558,19627.13797,28143.24981,538,SVD:TSLM,0.060544151,0.086325458,0.027956296,0.252304608,10.67826283
X541,33405,45214,31093,43038,33514.72601,43002.06135,34297.10771,50102.41629,541,SVD:TSLM,0.003279332,0.050148207,0.097999769,0.151693896,7.578030083
X543,11872,19518,11139,18379,11710.84467,18108.1022,11435.28791,20635.96696,543,SVD:TSLM,0.013667166,0.074942538,0.026250034,0.115697494,5.763930815
X544,67475,90567,64455,82858,64378.37941,85513.97229,65127.97097,93372.00939,544,SVD:TSLM,0.046970667,0.057394364,0.010386719,0.119321442,5.851829798
X545,53350,74017,50062,68137,55277.72543,75973.49259,50491.24543,84175.9992,545,SVD:TSLM,0.035492328,0.026088221,0.008537674,0.210605783,7.018100158
X546,91254,96360,82389,71901,77332.91407,93750.46272,72764.55544,96438.84508,546,SVD:TSLM,0.165150255,0.027452853,0.124063474,0.291527476,15.20485145
X548,27033,34405,23699,27638,24348.23573,35099.40545,24224.03589,33998.91449,548,SVD:TSLM,0.104503686,0.019981624,0.021911629,0.206399511,8.819911245
X549,27470,30855,24980,25891,25435.21987,30448.34916,25506.32386,31925.55258,549,SVD:TSLM,0.076921715,0.013266839,0.020850156,0.208748267,7.994674437
X550,25380,35475,27763,31160,36833.27831,42833.36578,26716.65754,33173.07643,550,SVD:TSLM,0.368194013,0.18793307,0.038412226,0.062582937,16.42805615
X551,37297,44075,31969,37715,33484.463,38572.96487,30817.06229,52372.64593,551,SVD:TSLM,0.107726991,0.133143874,0.036694058,0.325408568,15.07433728
X552,33500,55152,36824,51850,34659.31848,52562.06816,32936.33529,58549.0402,552,SVD:TSLM,0.034017901,0.048089017,0.111457742,0.121360479,7.873128473
X553,38441,48610,42315,43572,38689.80898,48220.48333,39050.66217,47242.72134,553,SVD:TSLM,0.006451611,0.008045332,0.080238709,0.080839786,4.389385935
X554,31797,35685,31918,30937,29788.04989,33546.90216,28729.44768,35348.00643,554,SVD:TSLM,0.065241487,0.06176626,0.105150421,0.133092133,9.131257506
X556,37245,48358,34244,42886,36076.89118,45921.70101,34581.20885,51696.34197,556,SVD:TSLM,0.031862485,0.051682366,0.009798992,0.186299933,6.991094387
X557,21092,27182,17839,25243,20284.18818,26472.9657,20299.61364,28436.03452,557,SVD:TSLM,0.039047184,0.026429401,0.129035295,0.118967658,7.836988473
X558,17833,22948,17304,19492,14576.45775,21693.65126,16135.68557,21717.28893,558,SVD:TSLM,0.200962464,0.056196342,0.069875922,0.107999385,10.87585282
X559,30401,38522,27744,40742,29235.59939,36317.91688,25668.03912,43294.3974,559,SVD:TSLM,0.039083403,0.058901271,0.077733819,0.060745046,5.911588451
X560,78283,102403,73752,83200,70955.77929,94443.29424,71485.34075,99532.30218,560,SVD:TSLM,0.098194595,0.080872295,0.031213175,0.178756596,9.725916506
X561,37192,44786,35376,42382,34481.67001,44616.91721,33304.14084,47577.37723,561,SVD:TSLM,0.075629725,0.003782489,0.060333573,0.115504962,6.381268756
X562,116764,126637,114281,114498,110790.9145,126878.2396,107532.2638,125408.0353,562,SVD:TSLM,0.05249797,0.001903157,0.06085061,0.090952571,5.155107669
X563,23742,27719,20633,24678,24981.81647,28223.45218,23064.65746,30449.42468,563,SVD:TSLM,0.050891599,0.018034682,0.111294637,0.209384883,9.740145036
X564,32017,39352,29343,31698,32376.4606,40408.7993,31547.19323,42528.60715,564,SVD:TSLM,0.011164506,0.026499215,0.072398957,0.291825467,10.04720364
X565,33304,41858,31654,39541,33974.05613,43524.87446,32244.86644,46782.93772,565,SVD:TSLM,0.01991901,0.039044702,0.0184938,0.167785157,6.131066738
X566,29246,37009,26124,30428,26248.85435,35695.58315,27351.52831,39071.62765,566,SVD:TSLM,0.108015263,0.036130235,0.045909909,0.248738819,10.96985565
X567,24852,32553,23633,32879,25640.52819,32314.61421,23226.15173,34236.53151,567,SVD:TSLM,0.03123346,0.007349917,0.01736473,0.040453573,2.410042009
X568,28753,33531,29271,31374,26500.74977,35502.44497,26935.67961,35197.55727,568,SVD:TSLM,0.081523887,0.057115648,0.083097611,0.114870597,8.415193574
X569,26499,27318,24607,23373,24104.19272,29374.62845,24233.70545,29432.26309,569,SVD:TSLM,0.094650442,0.072553646,0.015286206,0.229494665,10.29962399
X570,20027,26098,18319,24020,19943.08672,25414.87512,19554.96014,28733.5177,570,SVD:TSLM,0.004198804,0.026522491,0.065267014,0.178699655,6.867199086
X572,36956,44491,32218,40244,35794.96227,46034.86342,35492.48634,47953.20298,572,SVD:TSLM,0.031918141,0.034108781,0.096720213,0.174817403,8.439113445
X574,47423,63814,47719,59919,47321.03535,61719.72077,43679.30223,64146.23978,574,SVD:TSLM,0.002152424,0.033366003,0.088397654,0.068145434,4.801537859
X576,34418,47444,29138,39951,31252.28853,44955.81219,29487.04394,50365.78972,576,SVD:TSLM,0.096412291,0.053856988,0.011907673,0.230627987,9.820123497
X577,26844,34318,24924,27936,25450.63717,27767.14991,22757.11226,34777.00907,577,SVD:TSLM,0.053288938,0.211027922,0.090890822,0.21816874,14.33441053
X578,67448,79549,68182,75517,55746.097,67604.39772,53373.2459,76234.03087,578,SVD:TSLM,0.18997506,0.162342188,0.24365471,0.009450096,15.13555135
X579,40732,53124,37679,45458,38794.30038,49829.15257,35451.72324,54977.04964,579,SVD:TSLM,0.048731039,0.064006732,0.060912204,0.189556329,9.080157589
X580,57271,63578,52231,50890,52112.5286,58453.98109,51061.53282,61676.59107,580,SVD:TSLM,0.09431898,0.083978296,0.022643789,0.191648179,9.814731085
X581,23681,36837,22905,35039,24405.32216,30491.73983,21117.27458,36990.631,581,SVD:TSLM,0.030125912,0.188485933,0.08121913,0.054189671,8.85051615
X582,30467,40929,31253,38866,35708.89777,43202.13091,32080.35627,41598.09687,582,SVD:TSLM,0.158423171,0.054037807,0.026127031,0.06790847,7.662411967
X583,22413,28337,20180,26511,21161.95949,26143.40274,20751.12477,29607.64969,583,SVD:TSLM,0.057420157,0.080527938,0.027906625,0.110360805,6.905388145
X584,25774,32219,26003,30328,27239.73773,34530.33669,23640.46378,33032.22814,584,SVD:TSLM,0.055296525,0.069254222,0.095180152,0.085360429,7.627283208
X585,25829,35630,23101,30393,22648.17808,28032.90518,21178.98949,37663.76572,585,SVD:TSLM,0.131229665,0.238666294,0.086811697,0.213667683,16.75938347
X586,84383,96502,76286,88658,79348.35271,98421.50646,79153.1669,97115.9707,586,SVD:TSLM,0.061498879,0.019694972,0.036891177,0.091056574,5.228540038
X588,34411,43220,32254,37161,32374.329,39368.36556,32616.38228,43511.19223,588,SVD:TSLM,0.060991569,0.093273052,0.011172503,0.157431999,8.071728063
X589,30164,33860,24802,35251,23854.03523,34419.53521,22454.40015,35561.00075,589,SVD:TSLM,0.233624372,0.016389544,0.099355848,0.008755599,8.953134058
X590,27845,34560,28777,31036,26696.18595,34095.36798,26187.13887,35799.89265,590,SVD:TSLM,0.042126479,0.013535199,0.094238214,0.14255492,7.311370258
X591,31282,37733,31348,37867,30571.59399,37924.32034,28183.30196,36284.94147,591,SVD:TSLM,0.022970565,0.00505755,0.106320471,0.042670724,4.425482775
X592,23390,27069,19502,24912,23516.13439,28443.09802,23162.05173,30381.34413,592,SVD:TSLM,0.005378162,0.049506254,0.17157544,0.197830108,10.60724912
X593,55577,66213,50936,56075,47843.73614,56552.63501,45824.91712,65398.08516,593,SVD:TSLM,0.149549581,0.157378976,0.105643539,0.153500426,14.15181306
X594,24594,27726,22463,24585,22962.24463,27724.56432,21139.59842,29675.38129,594,SVD:TSLM,0.068624231,5.17823E-05,0.060702877,0.187627922,7.925170312
X595,83782,93451,66842,81036,76750.21058,99802.02543,68799.75956,100809.2548,595,SVD:TSLM,0.087605963,0.065727565,0.02886662,0.217473421,9.991839215
X596,26805,33372,27411,29747,23423.29629,28377.83768,24641.39084,32490.56107,596,SVD:TSLM,0.134653331,0.16175467,0.106416213,0.088164158,12.27470931
X597,28128,33651,28984,32870,28130.994,32748.82841,25483.19291,31696.46557,597,SVD:TSLM,0.000106436,0.027173913,0.128547366,0.036351206,4.804473027
X599,55241,66397,49073,53858,51232.54925,62805.02364,51615.22871,63627.94172,599,SVD:TSLM,0.075294771,0.055602478,0.050497039,0.166316779,8.692776691
X600,38924,51080,34994,48666,35262.58016,46059.96297,34821.91196,54456.06639,600,SVD:TSLM,0.098708414,0.103356783,0.004929766,0.112295391,7.982258844
X601,25238,32754,25636,28735,24533.38234,31405.09245,23902.44166,33277.81526,601,SVD:TSLM,0.028314169,0.042048835,0.069988408,0.146512144,7.171588905
X602,34009,43219,34829,37764,33754.47891,40930.14828,30666.64851,41627.3757,602,SVD:TSLM,0.007512043,0.054399878,0.127103146,0.097324821,7.158497209
X603,34644,47580,35573,45268,36154.03027,48917.44977,36561.3265,50910.07745,603,SVD:TSLM,0.042657409,0.027719899,0.027402391,0.117325644,5.377633571
X605,37861,53382,37985,47423,36035.68634,49775.09616,34464.70008,48919.64072,605,SVD:TSLM,0.049401773,0.06993031,0.097179144,0.031069124,6.189508764
X606,30768,37993,27998,33929,29041.55159,36168.2744,27574.4601,38329.27812,606,SVD:TSLM,0.057731528,0.049209661,0.015242798,0.121793052,6.099426004
X607,17203,27071,15780,25465,16633.78106,21475.45425,16574.83538,27720.80404,607,SVD:TSLM,0.033644982,0.230523355,0.049132401,0.084827299,9.953200915
X608,45868,64129,45278,64747,46779.2403,61573.04793,45673.01009,68013.48678,608,SVD:TSLM,0.019671181,0.040666833,0.008686217,0.04920872,2.955823736
X609,26940,30643,23819,27048,25472.6906,28997.68708,24554.17954,33942.48616,609,SVD:TSLM,0.055990615,0.055174177,0.030396164,0.226083988,9.191123597
X610,20199,27687,18668,23855,21433.8315,27620.85688,20398.62968,28528.82823,610,SVD:TSLM,0.059320083,0.002391816,0.088598873,0.178445463,8.218905862
X613,32919,39276,31528,35777,30357.20191,37488.39808,32222.37922,40066.61484,613,SVD:TSLM,0.08097193,0.046573723,0.021784317,0.113117363,6.561183307
X614,40206,41105,35472,37098,32409.10009,37110.24304,33778.20537,44397.88361,614,SVD:TSLM,0.214745966,0.102147786,0.048918111,0.179147296,13.623979
X615,47478,62302,47221,55958,46263.53142,59155.1052,44447.49186,61776.28449,615,SVD:TSLM,0.025911004,0.051819032,0.0605117,0.098837556,5.926982296
X616,44564,51555,39347,45773,44066.74886,54049.83963,39534.33045,58244.86968,616,SVD:TSLM,0.011220737,0.047248585,0.004749678,0.239802444,7.575536084
