,WeekAct:2015-07-05,WeekAct:2015-07-12,WeekAct:2015-07-19,WeekAct:2015-07-26,WeekPred:2015-07-05,WeekPred:2015-07-12,WeekPred:2015-07-19,WeekPred:2015-07-26,Stores,Type
X692,35052,40842,27955,38031,29613.00062,43663.5764,34597.27627,40447.41361,692,HTS:MO
X693,26818,47209,29059,45448,27650.98955,46355.4909,32381.28477,42821.46883,693,HTS:MO
X695,23626,41430,25767,38029,27503.59389,35636.72084,29969.1976,33790.13566,695,HTS:MO
X696,48698,60865,47483,55685,47139.88776,54219.33378,48617.4334,52034.56968,696,HTS:MO
X697,56828,71547,50532,61360,56228.31511,70700.89617,62014.00417,67228.14616,697,HTS:MO
X698,100638,108610,86717,85088,88280.47,105579.6563,91384.46547,103378.4914,698,HTS:MO
X699,41088,50699,40730,49923,47373.99231,47373.99231,47373.99231,47373.99231,699,HTS:MO
X700,23915,31842,23434,28600,24893.0198,29923.13292,26137.96696,28225.91004,700,HTS:MO
X703,15940,20790,15150,18504,17047.31004,20642.75556,17902.39479,19956.56,703,HTS:MO
X704,59708,74551,55174,58750,57748.60156,69784.04903,60702.37804,66612.22044,704,HTS:MO
X705,41292,53339,36154,48410,36619.69048,51902.54645,42555.17408,48272.25801,705,HTS:MO
X707,46222,54378,41374,52272,44273.90394,54513.97616,46850.09941,52585.89946,707,HTS:MO
X708,33579,38280,29639,34150,35349.07156,35349.07156,35349.07156,35349.07156,708,HTS:MO
X709,57615,67793,53966,56309,49820.16448,63574.33094,52813.32295,61232.53856,709,HTS:MO
X713,48306,62116,39049,51130,47590.03675,61553.99662,51035.62484,58958.6027,713,HTS:MO
X714,26163,35354,27929,32808,27561.19926,33687.01011,29108.8195,31978.5475,714,HTS:MO
X715,31213,43520,29002,42688,31778.46439,42063.35017,34302.92799,39782.82812,715,HTS:MO
X717,24923,36815,21752,34723,24834.21159,36599.09896,28581.12576,34045.51248,717,HTS:MO
X718,38923,50150,39011,44850,43203.68496,48127.71716,44252.22188,47302.45857,718,HTS:MO
X720,38100,49142,36563,45639,36189.84729,46019.62854,39018.51478,43527.91948,720,HTS:MO
X721,45113,52659,39105,41602,42945.09383,46095.05631,45278.04679,44929.69341,721,HTS:MO
X722,42614,45701,41797,43878,53944.93448,57146.114,56814.10138,57666.5008,722,HTS:MO
X723,41558,54423,41631,53640,41511.73614,49102.96911,44995.06107,47218.00806,723,HTS:MO
X724,38848,42408,34003,35609,39982.75677,43381.76422,40998.35675,42179.88309,724,HTS:MO
X725,32969,40853,28949,33585,31364.8783,35481.68913,33440.13719,33440.13719,725,HTS:MO
X726,57643,73684,51324,70152,57311.50605,67839.06283,64028.30374,64028.30374,726,HTS:MO
X727,25054,30626,24842,29756,22487.44674,29060.99028,24272.92435,27605.36555,727,HTS:MO
X728,29930,35545,28847,32516,27958.14973,33895.41841,29216.15184,32983.90139,728,HTS:MO
X729,54427,71342,50648,64089,56626.87919,70474.23482,60460.11844,67440.19687,729,HTS:MO
X730,38286,50310,34317,40555,39025.72549,46542.17508,41263.71083,44663.18217,730,HTS:MO
X731,48679,61387,39232,51642,44841.14605,59658.30778,48652.61194,56827.27744,731,HTS:MO
X732,57315,59475,60395,62618,48741.89277,56010.63437,48553.55795,51787.57674,732,HTS:MO
X733,98699,102273,93957,91813,108742.3816,108742.3816,108742.3816,108742.3816,733,HTS:MO
X734,26562,35130,21377,31213,28323.46849,36540.73914,31283.34269,34647.01642,734,HTS:MO
X735,26339,37129,24910,35568,27268.30431,35755.15275,29941.89026,33462.97855,735,HTS:MO
X737,32141,41074,28515,38760,30102.42799,39406.92988,32343.36949,37705.70764,737,HTS:MO
X738,47855,54452,42817,47075,48404.96429,55347.37155,50547.99784,53514.7782,738,HTS:MO
X740,41758,51730,41525,47634,35870.74475,47468.20749,39959.73736,44820.89751,740,HTS:MO
X741,42916,55829,44679,49080,42621.20179,52831.36331,46888.80976,50565.78914,741,HTS:MO
X742,42300,53794,37666,48355,41222.99123,53127.06942,45705.91139,50332.35836,742,HTS:MO
X743,19831,26199,17214,26046,19230.83609,25317.13568,20880.00702,24043.46187,743,HTS:MO
X745,37777,50867,33075,50916,34251.29228,49221.09176,39701.62874,45755.16181,745,HTS:MO
X746,35469,45899,32297,42912,35739.03172,42063.4019,37624.501,41027.08084,746,HTS:MO
X747,43789,52022,40232,50696,41946.86825,50095.66114,46487.8046,46487.8046,747,HTS:MO
X748,28662,37934,26474,33854,27505.30093,36826.02376,30930.81794,34659.43988,748,HTS:MO
X749,24405,30464,23435,29197,21753.42343,30814.90052,23907.19162,29173.04858,749,HTS:MO
X751,20383,25415,19144,22405,21695.96575,26943.1068,22942.99313,25580.87187,751,HTS:MO
X752,22920,34919,22900,35807,25666.52212,33967.90844,28254.98248,32135.85174,752,HTS:MO
X753,41649,52941,38081,46553,46693.65611,52756.86836,49256.4552,51277.31342,753,HTS:MO
X754,38892,46591,33405,45375,40385.52021,47633.17497,43198.58425,46398.47661,754,HTS:MO
X755,63600,68600,55469,61761,58269.31013,66600.93126,60959.32765,64452.38697,755,HTS:MO
X756,91322,110778,83124,100050,92579.96583,106428.5796,95673.22874,101928.9336,756,HTS:MO
X757,36224,46440,35664,44579,35872.10475,43509.03289,37598.66678,41910.23792,757,HTS:MO
X758,26897,33394,26425,31070,25824.80345,29457.72019,26969.38341,28570.11315,758,HTS:MO
X759,36464,47280,32068,49729,36943.56661,45727.38572,40448.34431,43621.02784,759,HTS:MO
X760,49171,51444,47553,40919,43967.26154,43967.26154,43967.26154,43967.26154,760,HTS:MO
X761,49308,61681,41801,52005,44788.6808,58576.59149,50291.75594,55269.92135,761,HTS:MO
X762,21340,29857,21214,29949,23277.58744,24729.94859,24729.94859,24729.94859,762,HTS:MO
X763,33663,41164,31027,38359,32585.31169,37652.89109,35645.01098,35645.01098,763,HTS:MO
X764,21812,25807,21200,26597,21979.68213,23582.40355,23163.72663,23273.09708,764,HTS:MO
X765,44714,56254,46372,56919,46027.64845,54381.26762,48468.34343,52055.8971,765,HTS:MO
X767,32117,43142,31067,36704,30327.61782,37686.46272,35034.07505,35034.07505,767,HTS:MO
X768,71529,93392,60946,82102,63989.32018,86992.72984,70625.48005,81780.1637,768,HTS:MO
X769,78653,92098,77607,70462,89044.56706,90789.43902,86654.14033,90409.31337,769,HTS:MO
X770,23158,33661,21968,32928,29674.90943,33783.74914,32388.21257,34397.36376,770,HTS:MO
X772,22418,27057,21305,23308,22493.61835,25596.3642,23298.82703,25180.31117,772,HTS:MO
X773,28635,31997,27783,30832,27671.82656,30579.24858,27803.58172,29364.53132,773,HTS:MO
X774,29749,35037,27525,29129,29110.90445,34560.11145,30795.14396,32871.699,774,HTS:MO
X776,22709,34840,23428,28939,26085.42903,30049.63097,27264.46534,29173.6975,776,HTS:MO
X777,23222,28252,23254,27989,23532.73313,28922.65594,25197.76228,27595.767,777,HTS:MO
X779,36843,46559,33633,44402,37518.88016,43222.60305,41324.25121,41324.25121,779,HTS:MO
X780,34110,43327,29938,42223,33513.01682,41048.45905,36639.71175,38477.90176,780,HTS:MO
X781,25003,29089,21545,28725,24845.6225,31535.67161,26525.40157,30149.77499,781,HTS:MO
X782,31012,35545,29187,33301,27126.92374,34975.71769,29921.49918,33488.03301,782,HTS:MO
X783,39612,46155,36013,40732,37819.83398,43403.56606,40152.43681,41603.83063,783,HTS:MO
X784,32809,43505,30980,40854,34150.93216,45152.11704,36757.18542,43163.30236,784,HTS:MO
X785,35257,48095,34335,50355,38552.82983,46552.1756,41586.80835,44668.91939,785,HTS:MO
X786,17152,23200,12543,19507,18266.22034,22670.44396,19218.81095,21923.8894,786,HTS:MO
X787,58263,66313,50748,61622,55492.4638,66302.38574,58413.86108,63755.96708,787,HTS:MO
X788,101915,121037,89204,92820,94333.86211,112413.2422,98753.27394,109074.1329,788,HTS:MO
X789,22531,23383,23858,22008,21599.88609,21599.88609,21599.88609,21599.88609,789,HTS:MO
X790,39968,51438,39850,43706,38766.9639,47077.45003,40751.19688,45027.49306,790,HTS:MO
X791,43470,56520,39272,52676,45001.52232,55562.11883,49451.25419,52987.29182,791,HTS:MO
X792,33800,47693,31029,44837,36156.54225,47235.14866,39826.0253,44781.08074,792,HTS:MO
X793,21980,34906,21115,31750,23225.2335,33931.63375,26153.36579,31793.49717,793,HTS:MO
X794,20208,19738,18784,17505,20033.41179,20062.61555,20091.81932,20121.02308,794,HTS:MO
X795,20178,30379,18344,28418,21218.3545,29724.2198,24203.71762,27786.65048,795,HTS:MO
X796,38703,49125,36705,48516,39568.9951,48073.12542,42214.26566,46072.81086,796,HTS:MO
X798,39551,50127,33749,45645,36668.91274,48481.19439,39796.76839,45776.68154,798,HTS:MO
X799,54492,61497,49549,55674,54755.67906,60102.88923,57497.47458,58766.95629,799,HTS:MO
X800,24254,32550,22858,28657,23971.68284,29529.3382,26129.61835,28209.28942,800,HTS:MO
X801,28019,36456,30403,38405,24102.15354,34167.93537,27200.69553,31379.52768,801,HTS:MO
X802,35657,49271,33359,44657,34235.50877,43951.36908,36927.31883,41788.78297,802,HTS:MO
X803,30681,40242,27511,34929,30407.37892,38014.93497,31642.86583,36980.09436,803,HTS:MO
X807,55817,63350,54863,55048,51369.20773,62788.86849,54073.50372,60724.97828,807,HTS:MO
X808,42731,48961,37363,49486,40407.36798,45493.63756,43053.20399,44224.1439,808,HTS:MO
X809,45014,66600,43138,56693,41913.99352,62359.61786,49122.64924,57692.56793,809,HTS:MO
X810,32352,38513,31219,33477,30235.99431,37332.09323,32360.75583,35628.39298,810,HTS:MO
X811,23883,26107,22524,24777,23220.80239,25798.64965,24060.48334,24060.48334,811,HTS:MO
X812,34964,41711,31151,38508,31690.34142,39997.2064,34989.1713,38008.41089,812,HTS:MO
X813,33965,38421,32967,37134,31978.93376,34613.16347,33480.54298,33480.54298,813,HTS:MO
X814,47703,58040,41328,52619,43194.09723,53723.25899,46558.48183,51173.50929,814,HTS:MO
X816,27070,29147,22014,26042,26490.76914,29461.24605,28252.88477,28744.43445,816,HTS:MO
X817,118167,135968,110153,114006,116036.284,126930.8341,118280.0598,122617.7597,817,HTS:MO
X818,31625,40098,28909,35122,31873.77243,42587.38215,35821.29553,40094.35842,818,HTS:MO
X819,33239,41454,28851,33564,32125.76118,37807.87042,34046.12422,36424.4393,819,HTS:MO
X821,35883,45602,34983,41577,33423.98709,44176.5994,38337.86614,41508.33348,821,HTS:MO
X822,38216,53157,35723,49754,38980.0156,49023.28653,42164.82375,46991.07276,822,HTS:MO
X823,31187,42585,28823,35515,32889.16288,38673.66767,34290.02023,36977.34558,823,HTS:MO
X824,41900,51696,35745,41361,39683.38543,47262.79675,41638.66715,44861.9715,824,HTS:MO
X826,47108,55432,42757,49293,48582.75494,56003.78391,50583.9634,53879.98569,826,HTS:MO
X827,97438,99713,92937,81729,83168.89349,93897.10369,84893.96785,90261.71256,827,HTS:MO
X828,28084,33979,24538,33974,27678.73216,33254.17928,29347.96111,32074.89371,828,HTS:MO
X829,29634,39209,29165,36912,30395.13591,35971.14245,32495.01413,35034.6356,829,HTS:MO
X830,33962,40247,30549,41914,32417.80389,41069.2709,35135.87482,39009.0246,830,HTS:MO
X831,62518,81359,56347,76084,65376.58802,78081.85345,70928.89459,74955.95099,831,HTS:MO
X832,36121,42739,33588,43775,32331.80032,41991.24791,35038.84528,39918.54952,832,HTS:MO
X833,27387,36803,26507,33541,27693.23216,35016.29162,29676.81408,33491.61603,833,HTS:MO
X834,32039,41215,28875,35005,27458.3038,39373.41707,30375.07459,36905.97248,834,HTS:MO
X835,26451,36201,25874,32295,29205.22554,33158.48627,31690.32267,32235.56987,835,HTS:MO
X836,32638,41183,31599,37436,28741.21861,39585.8446,32679.54226,37077.75868,836,HTS:MO
X837,22708,24703,21044,23390,26121.46965,25601.02264,25584.29372,25662.55694,837,HTS:MO
X838,45654,54995,42302,48552,45560.07041,54387.35085,49185.31826,52250.94456,838,HTS:MO
X839,18612,26311,17240,24720,19279.61281,25255.33094,21347.29832,23903.09473,839,HTS:MO
X840,32871,40338,33756,40422,39853.1781,43562.48828,41887.55538,43163.8523,840,HTS:MO
X841,13504,17488,12902,15720,15338.77236,17402.17348,16347.04403,17307.04435,841,HTS:MO
X843,52980,67719,46940,52336,45497.61323,61326.46234,48586.95526,57079.02209,843,HTS:MO
X844,20023,27373,17319,26517,19532.97535,27356.66274,22076.30092,25640.12186,844,HTS:MO
X845,28979,34062,28253,28245,27523.80545,30199.72221,28734.56046,29536.7898,845,HTS:MO
X846,44542,60680,43295,57429,46669.51613,58831.06143,49739.21221,56069.77314,846,HTS:MO
X847,34576,41750,31592,41782,38231.1659,43075.75407,39909.56025,41866.1942,847,HTS:MO
X848,31906,47469,36261,49599,35182.21846,42351.91678,35125.94067,43085.64118,848,HTS:MO
X849,43402,55879,43697,51642,44402.09435,52822.62707,46658.80812,50881.3614,849,HTS:MO
X850,29930,42690,27838,37325,30601.89013,41091.38224,33776.29415,40176.35924,850,HTS:MO
X852,20346,30940,22308,27856,24959.61636,27388.17787,26746.85564,26746.85564,852,HTS:MO
X853,51367,65606,51090,63215,48747.92324,59785.69736,51409.79042,57058.27545,853,HTS:MO
X854,32564,40380,30206,32550,35972.6038,39388.70024,37171.04675,38879.12884,854,HTS:MO
X855,30880,40793,30580,43141,29974.96015,37858.99786,31819.49005,36446.0096,855,HTS:MO
X856,39806,49948,36639,42755,35489.99673,46197.91975,37921.35917,44318.62734,856,HTS:MO
X857,42815,53711,46197,49943,42680.16789,51958.71008,44762.50719,49521.9729,857,HTS:MO
X860,36229,43649,32471,39566,32439.72083,41203.93863,34305.80015,39079.55204,860,HTS:MO
X861,20812,24945,21654,24527,23519.5488,23606.15514,23692.76148,23779.36781,861,HTS:MO
X862,45439,57443,41714,50083,47168.03265,52341.36819,49913.25833,49913.25833,862,HTS:MO
X863,52460,61712,51265,58540,47577.55043,56613.89632,49076.54987,53218.40196,863,HTS:MO
X864,23771,29182,21955,30346,22047.96399,26671.07386,22854.96684,26004.94017,864,HTS:MO
X865,41878,50579,41712,43209,45108.89914,50498.35501,47335.34558,49191.67929,865,HTS:MO
X866,35533,46947,37567,44820,36823.71842,44133.79697,39072.99726,42605.31125,866,HTS:MO
X867,29598,35924,29982,35493,27268.01999,31197.43026,27767.61756,29468.83664,867,HTS:MO
X868,51929,62687,54642,55686,48260.31503,61440.25342,51465.29728,58437.57384,868,HTS:MO
X869,25314,41105,26937,38346,30315.12243,37670.32582,32620.87545,36039.85258,869,HTS:MO
X870,39021,45332,37717,37530,39727.03846,39727.03846,39727.03846,39727.03846,870,HTS:MO
X871,34790,46477,37960,41467,37806.58906,43369.39435,39429.07734,41858.86741,871,HTS:MO
X872,38872,46852,35736,42893,42067.91975,48863.92808,43910.4849,47095.62022,872,HTS:MO
X873,22191,22538,18068,20126,20762.89437,23345.10091,22246.85294,22246.85294,873,HTS:MO
X874,26558,31099,26713,27124,25453.62642,31077.63512,27787.48171,29712.28483,874,HTS:MO
X875,23606,32893,24169,29932,24746.58024,32472.74232,27268.91925,30726.7506,875,HTS:MO
X876,100142,24633,0,0,40599.83269,64531.81558,45648.88892,58884.65797,876,HTS:MO
X877,38021,45161,35952,39501,36236.77067,39156.96079,38576.90372,38248.13055,877,HTS:MO
X878,44159,54369,39671,53011,42901.66605,56873.18949,46300.60152,53807.19788,878,HTS:MO
X880,42949,52717,43132,53771,41681.82979,48781.69387,43499.72767,46782.18218,880,HTS:MO
X881,19946,26970,18059,27434,20211.89416,27480.45731,21974.92173,26145.06119,881,HTS:MO
X882,33766,39875,31170,34458,35375.34531,38368.30551,35967.14396,37893.52333,882,HTS:MO
X883,23527,29055,22653,25232,26762.81443,28517.61671,27667.45295,27667.45295,883,HTS:MO
X885,31552,36146,29454,30873,34522.06019,37577.07416,35381.33363,36743.58505,885,HTS:MO
X886,37035,44282,31102,38148,35331.587,42685.19953,37165.44858,40710.69706,886,HTS:MO
X887,35384,48357,34102,43545,34694.0344,43052.25709,36665.11253,41546.00852,887,HTS:MO
X888,48759,60819,43689,51178,45558.60215,55854.16955,48905.70864,54692.56651,888,HTS:MO
X889,21531,27447,18918,27372,21132.6284,26485.23297,22303.68729,25300.54015,889,HTS:MO
X891,40269,46875,37639,45522,43378.42954,48112.31557,44461.32748,47277.13546,891,HTS:MO
X892,38758,49481,34333,46493,37276.18079,49192.37089,40481.64952,46610.3974,892,HTS:MO
X894,41585,57772,37588,52458,39374.2254,54336.98053,44730.60422,50898.0824,894,HTS:MO
X895,54965,66624,56963,63706,52044.17143,60248.89103,54487.39889,58051.88642,895,HTS:MO
X896,41988,47758,38971,40577,39336.47577,42820.0215,40343.96157,40343.96157,896,HTS:MO
X897,16539,22041,17529,19425,18780.03172,19531.2203,19399.29138,19565.42648,897,HTS:MO
X898,36546,47060,29456,43962,35113.71066,39181.55562,38372.25993,38372.25993,898,HTS:MO
X899,26651,32327,23175,32410,26712.66796,33102.67422,28926.89252,31655.70875,899,HTS:MO
X901,37543,50851,34261,39550,37498.55206,45091.4447,42138.27112,42138.27112,901,HTS:MO
X905,35908,42229,30857,37784,36701.40578,44173.36093,38378.53129,42468.30872,905,HTS:MO
X906,55575,69368,58606,63713,50859.77456,65923.05479,54337.87286,64085.31306,906,HTS:MO
X907,37592,42609,34028,38114,38581.43881,41437.62543,39513.57289,40664.30121,907,HTS:MO
X908,17714,27261,20036,26779,19717.29573,28058.81648,22117.66848,26349.17981,908,HTS:MO
X910,30830,39585,27008,37340,28914.08153,39114.29618,31055.71875,37038.62409,910,HTS:MO
X911,53625,68968,48170,56945,52543.55048,60949.50119,57566.03781,57566.03781,911,HTS:MO
X912,32179,40750,31530,33343,32234.80195,34449.81632,33840.85871,33634.44517,912,HTS:MO
X913,41694,61964,42856,58462,43525.39452,56879.79866,47053.24549,54219.04577,913,HTS:MO
X914,50205,65593,46981,54204,51249.37537,57812.4932,55370.80939,55370.80939,914,HTS:MO
X916,27895,37134,30819,31133,28561.60632,34679.86515,30086.24425,33085.9919,916,HTS:MO
X917,33143,40890,30131,39349,33806.56429,42694.41486,36349.92413,40564.79226,917,HTS:MO
X918,30324,34634,26194,31609,28891.01356,30947.08485,30392.8377,30485.81452,918,HTS:MO
X921,50532,51821,40350,45573,48652.47769,56447.21394,50813.10731,54885.49109,921,HTS:MO
X922,38500,47731,36071,40159,40377.31228,47953.94124,42049.52141,46010.83557,922,HTS:MO
X923,30666,34408,28128,27828,29325.83326,32540.89421,30159.99962,31530.33835,923,HTS:MO
X924,22617,27410,20882,26198,23071.90956,31074.28873,25165.24623,29320.07225,924,HTS:MO
X925,37800,46331,41690,43853,39419.60097,41970.44107,39792.45075,40530.73538,925,HTS:MO
X926,33240,45172,35418,47880,39994.22598,47462.99328,42775.30048,45717.48128,926,HTS:MO
X927,32089,42860,30867,37032,32999.03779,40983.88333,35210.22838,39385.02316,927,HTS:MO
X928,38081,53444,34781,54000,42942.23832,50989.61305,45961.55107,49103.12309,928,HTS:MO
X929,31989,39537,29559,34970,30353.34086,36618.03507,32499.22197,34739.26381,929,HTS:MO
X930,37042,42639,32821,39151,38298.47437,44894.85259,39620.83404,43002.43592,930,HTS:MO
X931,28696,33810,33482,33959,27083.77173,32113.09135,27610.63445,29833.29725,931,HTS:MO
X933,41466,46946,37257,46588,39329.63815,44980.6081,42451.83021,42451.83021,933,HTS:MO
X934,35104,42837,33458,38626,33566.17435,43497.41147,36258.80633,41204.43971,934,HTS:MO
X935,31933,41589,28498,36829,30540.72004,37200.32146,32168.04644,34993.777,935,HTS:MO
X936,34522,42216,32924,37805,36827.00764,41881.35111,38275.36484,40806.81541,936,HTS:MO
X937,37069,53556,38041,43428,40668.4243,53313.56267,45769.23062,51730.93989,937,HTS:MO
X938,51182,61708,53004,57148,47729.75819,60002.00066,51210.20458,57183.12049,938,HTS:MO
X939,30354,39098,28189,34237,29933.16148,38102.69448,32109.23016,36397.65107,939,HTS:MO
X940,43646,49999,37108,46107,40472.987,47348.00862,42826.61511,45593.92723,940,HTS:MO
X942,31430,44712,34122,40338,32470.13007,40093.4253,35452.00418,38277.91992,942,HTS:MO
X943,38413,48850,37828,38659,39457.73717,43834.77287,41292.94493,42167.89536,943,HTS:MO
X944,37139,44121,38335,46656,43640.82558,47881.28753,46285.90558,46285.90558,944,HTS:MO
X945,23829,29008,21868,24419,24103.48257,27163.40301,25510.72744,25510.72744,945,HTS:MO
X946,22236,28842,21695,26462,20309.21124,27500.74797,22013.77918,25978.05764,946,HTS:MO
X947,38961,49578,39962,46728,45314.64803,49348.26425,47171.23921,48680.09634,947,HTS:MO
X948,57562,60456,58082,54289,62464.84689,60134.09763,60331.19524,60528.29285,948,HTS:MO
X949,27719,39093,23355,34263,24655.86404,35665.68822,27887.00819,33382.81466,949,HTS:MO
X950,28551,38671,30765,40980,27531.59741,37381.04975,29766.51625,35422.74709,950,HTS:MO
X951,39726,53344,36304,45191,40803.03371,53171.96432,45617.98717,50231.36666,951,HTS:MO
X953,28277,36408,26335,34019,27512.61926,32885.00056,30892.42044,30892.42044,953,HTS:MO
X954,34600,43136,29306,38908,33747.56414,45550.07144,36666.58025,43115.37641,954,HTS:MO
X955,25429,33568,24131,30147,28147.18138,33462.18537,30046.39053,32407.69295,955,HTS:MO
X956,17016,19146,13603,19440,17333.30291,20506.20877,18077.86015,19936.37008,956,HTS:MO
X957,42157,51388,36864,50705,42360.07801,52181.33259,46280.34752,49825.88486,957,HTS:MO
X958,20785,23758,20095,20161,21222.60233,24796.51629,22232.37385,24072.04501,958,HTS:MO
X959,38372,47497,36011,43660,33671.27744,46506.5999,36879.44905,44100.30648,959,HTS:MO
X960,34466,48780,37825,46499,34190.02441,44619.07255,36821.16335,42495.47095,960,HTS:MO
X961,33249,42594,31448,37586,34443.91465,40172.92014,36343.79891,38665.77345,961,HTS:MO
X962,31636,44168,29059,40013,36964.66737,41351.58136,39587.97911,40296.97247,962,HTS:MO
X963,56397,76059,50494,76620,52118.81715,69134.55232,57763.45951,65062.83087,963,HTS:MO
X964,45513,58986,46253,59148,52455.02339,57802.11008,54603.51383,56928.76403,964,HTS:MO
X965,40707,55196,41450,51140,43878.72612,49989.83349,49220.46282,49220.46282,965,HTS:MO
X966,25695,30089,22866,26360,26519.84355,30093.62872,27539.34139,29364.96421,966,HTS:MO
X967,43135,51056,37021,46384,40313.20101,51118.86933,42894.75582,48018.21958,967,HTS:MO
X968,42472,45408,36932,41760,39310.16816,45482.23648,42197.33696,43945.62688,968,HTS:MO
X969,19326,25961,21525,25743,22280.55869,25151.84362,22913.00323,23659.97494,969,HTS:MO
X970,15184,18885,13916,14986,17389.09137,19543.37496,18431.41442,19252.12119,970,HTS:MO
X971,46685,60944,42600,55347,41589.64658,52052.77561,43434.33832,50533.31045,971,HTS:MO
X972,16789,22059,15511,22247,16743.86439,21482.34298,17738.88175,19858.6767,972,HTS:MO
X973,35442,44198,32268,40703,37693.21869,48854.66602,40883.74248,46937.78627,973,HTS:MO
X975,37373,49501,35205,44145,42336.36539,46492.77629,44702.89421,44702.89421,975,HTS:MO
X976,35079,45446,31984,41577,34178.27386,44945.38108,37191.70391,42664.44477,976,HTS:MO
X978,41246,47088,34483,43350,38495.39129,47365.01735,42577.86026,45161.60763,978,HTS:MO
X979,34540,42113,31103,39903,32231.20911,44239.21889,35939.804,41675.99915,979,HTS:MO
X980,29150,40928,30861,39215,40033.56811,41240.66851,40473.14485,40961.16769,980,HTS:MO
X981,37632,46876,34297,45323,38688.29356,43856.24211,42361.67765,42361.67765,981,HTS:MO
X982,44380,56663,40741,52717,44809.00758,51915.12995,47672.62124,50332.44573,982,HTS:MO
X983,41622,56448,37790,52363,43989.95748,55029.9202,47170.20851,52537.71325,983,HTS:MO
X984,27683,40486,28984,42697,32349.86227,40353.79858,34640.90112,38543.53628,984,HTS:MO
X985,43189,59761,43891,54618,45851.6637,49816.09099,48349.38941,48349.38941,985,HTS:MO
X986,25611,31532,22249,29221,26223.6984,34908.59642,28248.19112,33356.02298,986,HTS:MO
X987,35317,43333,31743,40874,34441.88835,42895.85279,38258.02041,40802.32839,987,HTS:MO
X988,31268,31585,26649,25210,28081.22622,29284.61966,27327.7676,27327.7676,988,HTS:MO
X990,33651,43621,31595,39014,31387.72542,41792.03564,34307.09873,39439.41462,990,HTS:MO
X991,31702,37137,29633,30926,31714.70652,36678.7052,33103.6007,35006.3821,991,HTS:MO
X992,26961,34347,22305,29229,30465.9847,35213.14826,31771.79631,34252.99573,992,HTS:MO
X993,39711,51500,36527,48755,39576.42202,47871.31025,41756.44535,45795.55942,993,HTS:MO
X994,20769,35077,21664,32588,24602.26775,32368.90085,26974.33511,30721.30489,994,HTS:MO
X995,54124,61762,45761,54777,51670.3381,60135.44111,54250.25131,58164.67,995,HTS:MO
X996,34608,47877,33637,47301,38819.39422,43591.97013,41472.26824,42413.71709,996,HTS:MO
X997,24643,34030,24144,33383,25138.72148,32681.47431,27416.50469,31289.09344,997,HTS:MO
X998,23700,29584,24574,27770,22496.45021,28376.70448,23956.05171,26866.41633,998,HTS:MO
X999,47471,64022,40376,59430,45661.77784,57015.04818,53194.05018,53194.05018,999,HTS:MO
X1001,30973,38298,25991,37422,27969.7248,38265.63889,31672.11818,35894.61993,1001,HTS:MO
X1002,38160,48452,33262,36482,32729.2601,42749.72398,36170.11533,40490.39936,1002,HTS:MO
X1003,29649,40927,31281,46344,35541.05133,46827.04902,39150.67115,44371.90004,1003,HTS:MO
X1005,34256,39400,31373,35256,33071.55224,38288.49053,34446.36528,36968.67409,1005,HTS:MO
X1006,37007,43925,34587,45041,34489.45539,42925.20467,36752.20861,41150.9156,1006,HTS:MO
X1007,37275,52012,34127,47748,36565.46142,47265.57715,39310.72022,44928.36541,1007,HTS:MO
X1008,28900,40983,28246,35150,27300.83421,35930.18125,29529.91751,34132.63979,1008,HTS:MO
X1010,48891,62381,47965,65249,49345.93269,57931.09909,52119.38808,55899.78783,1010,HTS:MO
X1011,34782,47373,35342,45855,39567.37712,43935.14492,41468.51419,43131.36488,1011,HTS:MO
X1013,17584,22855,16057,23883,20936.50882,24936.66453,21843.11643,24235.53326,1013,HTS:MO
X1014,48480,69716,46860,68881,57966.28362,68587.09089,63219.49708,66918.26177,1014,HTS:MO
X1015,32273,42497,32928,40252,31709.18464,38774.03226,33884.90962,37252.55182,1015,HTS:MO
X1016,28512,39334,24203,35091,27488.67625,37002.89361,30106.56881,34917.93551,1016,HTS:MO
X1017,35714,39533,33226,36631,38858.48862,42729.52124,40708.49846,41527.822,1017,HTS:MO
X1018,59458,78173,55502,64540,64417.73264,70592.75561,68323.75721,68323.75721,1018,HTS:MO
X1020,46340,57415,46783,46873,45604.18617,55044.80389,48093.35627,53100.37281,1020,HTS:MO
X1021,54470,63372,52671,49109,49489.47769,54304.40098,47995.33514,52548.94793,1021,HTS:MO
X1022,36099,48743,32334,42120,38070.12727,47622.26159,41527.13495,45416.37766,1022,HTS:MO
X1023,30264,40091,28375,34240,32550.81678,36195.29241,35697.01935,35697.01935,1023,HTS:MO
X1024,32258,39770,30239,37435,31289.75956,39226.66772,33409.48052,37426.40657,1024,HTS:MO
X1025,41265,49914,42178,41756,37286.59501,46575.81857,40035.06568,44640.55807,1025,HTS:MO
X1026,45217,63015,41860,55774,47501.48591,60874.91895,50906.06651,57978.57684,1026,HTS:MO
X1028,23486,34901,22454,33218,24884.94162,32548.85133,27517.56657,30820.55777,1028,HTS:MO
X1029,30052,33094,27247,29611,28230.10226,34739.66796,29102.6771,33109.19589,1029,HTS:MO
X1030,18843,24231,17049,24320,17231.79387,23866.61256,18824.66601,22450.32233,1030,HTS:MO
X1031,23536,32947,23442,30350,23543.67869,31139.24334,25803.9166,29551.59208,1031,HTS:MO
