,WeekAct:2015-07-05,WeekAct:2015-07-12,WeekAct:2015-07-19,WeekAct:2015-07-26,WeekPred:2015-07-05,WeekPred:2015-07-12,WeekPred:2015-07-19,WeekPred:2015-07-26,Stores,Type,W-131,W-132,W-133,W-134,sMAPE
X409,30724,42115,32184,40118,37306.74835,39640.90135,37951.83973,40980.34376,409,SVD:Prophet,0.193522738,0.060524038,0.164476244,0.021266618,10.99474096
X410,30199,45137,26480,39999,44028.89484,43266.29117,41060.37889,41078.7773,410,SVD:Prophet,0.372633358,0.042322154,0.431752949,0.026635592,21.83360131
X411,48195,64022,50609,58601,62146.7146,62576.04948,57478.95361,59053.28089,411,SVD:Prophet,0.252881961,0.022843172,0.12711784,0.007688303,10.26328192
X414,36778,43908,38237,37249,40458.88196,42358.73881,41388.1666,42466.06491,414,SVD:Prophet,0.0953141,0.035917926,0.079150016,0.130892822,8.531871623
X415,35669,42844,35685,37391,40520.40446,41617.34563,38062.16439,38238.50611,415,SVD:Prophet,0.127351158,0.029046527,0.064467954,0.022412049,6.081942207
X416,62834,78204,56190,64512,68097.86383,69046.95392,69707.12288,70038.9646,416,SVD:Prophet,0.080406154,0.124373335,0.214732832,0.082154217,12.54166347
X417,34830,45661,30839,40429,41125.91511,44347.95108,42487.4599,43591.85729,417,SVD:Prophet,0.165778139,0.029175963,0.317715049,0.075287432,14.69891457
X418,25556,35938,22583,33639,32946.48858,34263.10504,33974.47532,32793.2374,418,SVD:Prophet,0.252655528,0.047717054,0.402828282,0.025462415,18.21658199
X419,28254,34519,24302,30417,32571.48477,32763.59764,30018.53911,32750.94736,419,SVD:Prophet,0.14196302,0.052179982,0.210474314,0.073896571,11.96284719
X421,56795,63242,56897,67095,52251.58354,54968.4119,54371.82428,55858.98927,421,SVD:Prophet,0.083329827,0.1399807,0.045388737,0.18276773,11.28667484
X422,25482,30485,21177,23196,25983.61019,26788.96203,26714.07269,26173.59229,422,SVD:Prophet,0.019493024,0.12906521,0.231236111,0.120624544,12.51047223
X423,81096,89292,79174,74966,76735.34159,84685.49584,82001.5818,80936.1074,423,SVD:Prophet,0.055257192,0.052955173,0.035086975,0.076587899,5.497180966
X424,40149,45802,34648,38244,47446.52568,49280.9905,49224.97933,49946.71053,424,SVD:Prophet,0.166618686,0.073177978,0.347596555,0.265395538,21.31971891
X425,16894,19315,15628,19170,21227.22116,20509.68947,21717.17307,20063.53993,425,SVD:Prophet,0.227339053,0.059997428,0.326102281,0.045549799,16.47471404
X426,25234,33037,22873,28999,31932.83146,31786.34032,33657.49532,28716.09953,426,SVD:Prophet,0.234360775,0.038586709,0.381546111,0.009803343,16.60742345
X431,52108,65314,47652,54974,61167.53413,61003.81774,62861.90889,60019.09648,431,SVD:Prophet,0.159955708,0.068243457,0.275257821,0.087746076,14.78007654
X432,60378,76447,63791,71751,69740.28945,70579.46679,70794.93557,64568.57383,432,SVD:Prophet,0.143904281,0.079816013,0.104081241,0.1053763,10.82944588
X433,34249,46080,34745,40105,34562.19405,35715.10609,36138.44952,38984.78624,433,SVD:Prophet,0.009102997,0.253435551,0.03931664,0.028327647,8.254570872
X435,15909,19636,15119,16581,19066.19584,18990.48716,19371.41552,17979.67216,435,SVD:Prophet,0.180539137,0.033423326,0.246585346,0.080940102,13.53719777
X436,30890,36690,26695,33552,33941.64263,33360.14997,35103.55314,30985.37326,436,SVD:Prophet,0.094140531,0.095070461,0.272127832,0.079539238,13.52195154
X437,39900,49552,38009,47403,44294.24598,47494.33131,46252.49103,35632.06365,437,SVD:Prophet,0.104383522,0.042405904,0.195664495,0.283517248,15.64927921
X438,29547,36834,25033,34726,36938.60603,39373.30524,37788.36526,38277.63395,438,SVD:Prophet,0.222352069,0.066642043,0.406083669,0.097300196,19.80944943
X439,34894,47790,33053,40433,44306.12687,43497.7226,43252.24102,44239.3268,439,SVD:Prophet,0.237679591,0.094038438,0.267327405,0.089907221,17.22381635
X440,29941,35606,26400,34581,33313.11568,32807.14985,31860.94942,33477.12428,440,SVD:Prophet,0.106621226,0.081821993,0.187465171,0.032439205,10.20868988
X441,36631,42146,30475,35830,44316.12141,42881.60228,44027.21871,41197.87553,441,SVD:Prophet,0.189880042,0.01730267,0.363807117,0.139374882,17.75911779
X442,23074,31640,21784,32403,28053.36322,29716.08442,27309.91477,27553.65439,442,SVD:Prophet,0.194782712,0.062713115,0.225116078,0.161761715,16.10934047
X443,27154,35131,25923,32550,33184.08175,32980.37771,33671.30897,30329.87058,443,SVD:Prophet,0.199876482,0.063150163,0.260035198,0.070614949,14.84191978
X444,67370,76919,62744,68279,68518.62296,69392.10415,71405.88266,60094.92506,444,SVD:Prophet,0.016905359,0.102888921,0.129137387,0.127503696,9.410884074
X445,49388,55283,46404,49404,54486.57389,54418.85025,54044.35226,46017.74557,445,SVD:Prophet,0.09816789,0.015754515,0.152124989,0.070974481,8.425546903
X446,22900,30181,21197,31528,29169.72707,28708.97224,29290.15734,27413.83562,446,SVD:Prophet,0.240820431,0.049992476,0.320602615,0.139600823,18.77540864
X447,31673,35934,27114,26337,32831.9204,31454.30765,33236.62831,33513.78638,447,SVD:Prophet,0.035932775,0.13295162,0.202901891,0.239822626,15.29022282
X448,45255,55308,41534,46728,53519.91953,51026.53958,55889.65194,50770.98493,448,SVD:Prophet,0.167348545,0.080528123,0.294705683,0.082933888,15.63790595
X449,52613,70210,55694,66478,63074.56384,63519.22756,64557.27239,60687.08498,449,SVD:Prophet,0.180858918,0.100064474,0.147412534,0.091077123,12.98532624
X450,45612,60829,48872,61572,52769.36749,54084.70508,52458.31638,55302.72778,450,SVD:Prophet,0.145502501,0.117380167,0.070784668,0.107281914,11.02373121
X451,29540,38092,30593,32964,34297.63913,34587.30172,35216.49587,35100.92553,451,SVD:Prophet,0.149054357,0.096442817,0.140511512,0.062790799,11.21998711
X452,23544,33613,22774,33460,25199.23303,26070.62393,25086.41339,30494.90262,452,SVD:Prophet,0.067916424,0.252745245,0.096631568,0.092724631,12.75044668
X453,68516,76914,76366,80155,53409.38498,59471.84085,53035.77069,69226.18364,453,SVD:Prophet,0.247800981,0.255776685,0.360585936,0.146321191,25.26211985
X454,31089,41368,28189,39779,36594.69973,35540.24483,33446.65185,37966.49578,454,SVD:Prophet,0.162689089,0.151550856,0.170604243,0.046626604,13.28676979
X455,50535,52056,41134,46782,52063.46984,49149.83332,49683.07882,48756.79699,455,SVD:Prophet,0.029795178,0.057430814,0.188270289,0.041340211,7.920912273
X456,30409,38117,25658,34517,36788.38763,38605.60756,37126.77623,36119.97769,456,SVD:Prophet,0.189870108,0.01273699,0.365336214,0.045386361,15.33324185
X458,39550,51795,45534,43760,44067.76945,47085.91974,44773.05548,45216.39404,458,SVD:Prophet,0.108057641,0.095247501,0.016852382,0.032736639,6.322354085
X459,47835,63968,41724,61490,54996.01948,54076.16395,56433.00508,57537.13929,459,SVD:Prophet,0.139277419,0.167595512,0.299703624,0.066419486,16.82490103
X460,18908,25854,19400,26624,22174.35034,22739.78445,23787.48196,25447.22289,460,SVD:Prophet,0.159014775,0.128173411,0.203183041,0.045198751,13.38924943
X461,25509,29714,23398,30442,25813.31616,29132.0791,26012.33363,26355.26775,461,SVD:Prophet,0.011859019,0.019777729,0.105821331,0.143905945,7.034100596
X462,24502,26914,23753,28615,28812.18921,25921.01109,27866.95369,27865.5448,462,SVD:Prophet,0.161690134,0.037588292,0.159393932,0.026538526,9.630272101
X463,31570,39318,27243,30854,40597.5204,38848.70639,40397.94892,37654.99436,463,SVD:Prophet,0.250182363,0.012007506,0.388964056,0.198543109,21.24242586
X464,59201,70404,58558,59418,57639.6454,58724.36668,63279.63623,59249.22737,464,SVD:Prophet,0.026726223,0.180899575,0.077507023,0.002844469,7.199432259
X465,41346,56460,43438,49920,50243.22163,53336.54845,49351.48136,48270.68049,465,SVD:Prophet,0.194285342,0.056895259,0.127460166,0.033594217,10.30587462
X466,39394,51245,33316,44861,50339.19278,51508.28921,49060.15714,48613.97637,466,SVD:Prophet,0.243949701,0.005124687,0.382250342,0.08029906,17.79059476
X467,77896,87564,67454,73051,82816.57269,83781.27129,83921.60105,78205.60977,467,SVD:Prophet,0.061234446,0.04415329,0.217572726,0.068157151,9.777940304
X468,34052,41103,32814,44479,32540.33675,35036.95036,36381.42295,33263.46683,468,SVD:Prophet,0.045400517,0.159339469,0.10311153,0.288530417,14.9095483
X469,59750,79722,52816,71969,62280.4391,66223.5754,65170.76319,72572.31048,469,SVD:Prophet,0.041472261,0.184978881,0.209426259,0.008347932,11.10563329
X470,62091,79191,57430,69820,72423.81694,71858.98807,76984.71191,67698.40059,470,SVD:Prophet,0.153630911,0.097080603,0.290960887,0.030855499,14.31319748
X472,30426,36735,25905,30382,29814.08371,30530.63758,30293.17054,32105.74578,472,SVD:Prophet,0.020315918,0.184473459,0.156167736,0.055170682,10.40319488
X473,16422,22886,15422,20415,21104.7172,21337.61356,21229.8665,19665.02876,473,SVD:Prophet,0.249567111,0.070025324,0.31692064,0.037423688,16.84841908
X474,39835,49003,35029,45582,46477.88209,48610.4724,46108.01842,44974.07845,474,SVD:Prophet,0.153925623,0.008042488,0.273094048,0.013426411,11.21221427
X475,31656,41308,30856,35515,42098.6885,40010.368,39166.13785,36487.89004,475,SVD:Prophet,0.28317355,0.031914856,0.237357445,0.027023639,14.48673724
X476,31939,39235,28753,37743,35895.51059,37580.03022,37235.07292,35669.15608,476,SVD:Prophet,0.11665185,0.043089738,0.25707897,0.056498652,11.83298027
X478,36680,46390,32295,42703,40063.02361,41960.88127,38868.8928,42364.50931,478,SVD:Prophet,0.088164981,0.100262016,0.184753603,0.007958166,9.528469154
X479,62207,72279,57897,77872,66514.94473,66539.85824,69698.32692,63715.21457,479,SVD:Prophet,0.066934115,0.082685333,0.184980551,0.199972653,13.36431628
X480,25098,30608,23300,28958,29279.44059,29469.69866,28808.82215,29701.53869,480,SVD:Prophet,0.153793211,0.037894306,0.211435297,0.02535099,10.71184509
X481,30548,39132,30193,36220,38857.89279,38863.90442,37864.86529,36871.2986,481,SVD:Prophet,0.239457846,0.006874607,0.225451247,0.017821509,12.24013019
X482,41226,51081,37877,48018,44676.3643,45590.02583,47000.49064,41315.94723,482,SVD:Prophet,0.080332231,0.113601239,0.214980216,0.150044926,13.97396533
X483,25117,32220,22563,30480,30936.34933,30403.83826,30039.16529,30446.71302,483,SVD:Prophet,0.207636097,0.058002249,0.284253139,0.001092689,13.77460434
X484,43665,51336,42150,41955,45515.15998,45665.34196,48941.42754,46545.79303,484,SVD:Prophet,0.041492636,0.116919167,0.149112331,0.103745805,10.28174849
X486,22197,28565,20303,27423,28396.70409,28212.56302,28127.87533,28189.83165,486,SVD:Prophet,0.245078086,0.012414657,0.323135821,0.027577508,15.2051518
X487,36875,48802,37639,45750,44907.85019,43878.33568,46278.89499,43099.28562,487,SVD:Prophet,0.196443391,0.106250464,0.205913053,0.059667658,14.20686413
X488,20332,26306,17831,19871,21127.449,21905.49313,23163.82526,24075.12701,488,SVD:Prophet,0.038372386,0.182550118,0.260170655,0.191330945,16.8106026
X489,35972,51917,33542,51792,47347.97476,47734.75524,48366.43367,51137.12222,489,SVD:Prophet,0.273067168,0.083937202,0.361975758,0.01272483,18.29262393
X491,33695,46791,35345,46632,45269.05716,46769.73182,44162.59092,42486.723,491,SVD:Prophet,0.293147479,0.000454639,0.221805008,0.093028196,15.21088305
X493,46183,56948,42833,49932,58455.59056,58875.05856,59724.56598,58933.72701,493,SVD:Prophet,0.234571022,0.033275905,0.32940653,0.16537302,19.06566193
X494,49497,57274,42296,52151,53002.5486,55604.04792,54832.18511,56838.24962,494,SVD:Prophet,0.06840125,0.029588607,0.258136917,0.086013063,11.05349591
X495,26283,40274,26089,36984,35639.3888,36890.20935,33857.13649,34128.6511,495,SVD:Prophet,0.302197282,0.08770363,0.259170547,0.080304949,18.23441021
X496,38227,51907,36185,45805,48459.76513,51459.4139,46894.04927,51335.81043,496,SVD:Prophet,0.236085984,0.008660184,0.257803847,0.113872026,15.41055104
X497,46710,56102,47730,54045,55446.30785,54143.32532,53376.58672,49964.47775,497,SVD:Prophet,0.17103805,0.03553302,0.111695724,0.078464431,9.918280641
X499,28319,36068,28820,36149,36883.90063,36754.4203,34807.63864,34344.25398,499,SVD:Prophet,0.262715325,0.018851895,0.188208733,0.051203368,13.02448305
X502,52598,68567,54188,63491,62230.32183,60834.11762,60564.23104,61393.86986,502,SVD:Prophet,0.167769095,0.119518015,0.111130406,0.033585015,10.80006331
X503,33331,47105,33618,45993,41279.02116,48667.90367,45489.96567,42228.06832,503,SVD:Prophet,0.213055057,0.0326377,0.300145897,0.085352212,15.77977168
X504,37177,45538,36182,38250,39184.88926,38968.92898,39474.98019,43056.37978,504,SVD:Prophet,0.052588779,0.155468223,0.087050268,0.118228847,10.33340291
X505,23577,30360,23033,32100,35099.43465,35120.36038,30921.86835,28240.33068,505,SVD:Prophet,0.39274488,0.145398112,0.292424709,0.127930002,23.96244259
X506,36508,46350,33206,46741,43887.21555,44220.21946,42786.02371,42957.93,506,SVD:Prophet,0.1835735,0.047030482,0.252132349,0.084350393,14.17716809
X507,43637,55748,40687,48637,54223.44781,56243.99576,56746.89006,52741.53293,507,SVD:Prophet,0.21635805,0.0088577,0.329657167,0.0809744,15.8961829
X508,37107,48241,34062,45170,46877.58215,48430.57449,48246.67196,50516.84941,508,SVD:Prophet,0.232675615,0.003922032,0.34467017,0.111757247,17.32562657
X509,30133,41808,30896,39017,37822.65077,37339.08465,36651.07193,37152.34835,509,SVD:Prophet,0.2263138,0.112926847,0.170401818,0.048960683,13.96507868
X510,43002,52186,41099,48488,51943.98665,53263.95609,50729.1846,50393.04257,510,SVD:Prophet,0.188359444,0.020444885,0.209743548,0.038532008,11.42699712
X511,31700,36916,34029,32689,33776.43496,32295.13033,34456.56925,32879.30933,511,SVD:Prophet,0.063425413,0.133529669,0.012486404,0.005804918,5.381160108
X513,95608,115381,88531,93565,100182.4962,101518.4485,97156.81128,97867.11266,513,SVD:Prophet,0.046728481,0.127824682,0.092906597,0.044946614,7.81015933
X515,47559,58847,41232,51410,56135.048,57387.73859,60143.86552,55069.93225,515,SVD:Prophet,0.165410613,0.025108869,0.373103902,0.068744075,15.80918649
X516,29446,39080,27272,37338,41088.38162,41011.39423,40427.94584,36316.99256,516,SVD:Prophet,0.330119336,0.048229757,0.388654545,0.027724052,19.86819227
X517,31405,43426,31657,40657,40399.75033,41687.03112,37668.46191,41026.86955,517,SVD:Prophet,0.250533573,0.040862577,0.173427244,0.009056122,11.8469879
X519,27168,38147,27237,35236,30571.96834,33061.15967,31401.26516,31532.86498,519,SVD:Prophet,0.117906831,0.142844313,0.142032345,0.110924007,12.8426874
X520,24226,28962,24700,25379,24333.95233,24045.80799,23718.57975,24725.26765,520,SVD:Prophet,0.004446146,0.185489353,0.040538994,0.026094877,6.414234259
X521,26585,36549,28444,32310,30611.41051,32180.81764,30794.00317,31201.82342,521,SVD:Prophet,0.140792419,0.127111711,0.079341066,0.034896702,9.553547465
X523,74753,90240,70826,72045,68376.37403,73862.59093,72691.28441,68408.33579,523,SVD:Prophet,0.089102967,0.19959964,0.025993864,0.051784661,9.162028334
X524,48565,59832,46441,55428,52742.23127,51227.85292,53805.85911,54024.35052,524,SVD:Prophet,0.082466596,0.154946128,0.146934461,0.025648595,10.24989449
X525,52783,61533,52169,52224,51726.21145,52950.61199,52885.01827,51868.19176,525,SVD:Prophet,0.020223835,0.149932167,0.01363143,0.006836406,4.765595969
X526,56854,72081,48557,65851,67632.72683,68395.28559,63230.86652,64692.76018,526,SVD:Prophet,0.1731707,0.052474543,0.262530576,0.017744852,12.64801677
X527,61272,66119,51811,61074,69292.71924,68663.84141,71864.59934,64918.14684,527,SVD:Prophet,0.122861969,0.037762098,0.324293546,0.061022007,13.6484905
X528,54089,68926,53719,65126,67530.11489,67118.04106,68140.81994,68767.41741,528,SVD:Prophet,0.221036223,0.026579024,0.236695245,0.054392777,13.46758172
X529,43890,55836,42158,47386,50325.82015,49004.14656,51856.23727,52242.03862,529,SVD:Prophet,0.136618673,0.130328956,0.206314225,0.097483373,14.26863068
X530,45490,51666,54945,52680,32665.74259,37515.58777,31681.01454,46138.72175,530,SVD:Prophet,0.328171852,0.31733932,0.537113143,0.132389453,32.87534421
X531,30588,35148,26148,25809,30915.41328,31695.00081,31471.72896,29359.31338,531,SVD:Prophet,0.010646995,0.103316702,0.184788407,0.128708426,10.68651324
X532,60672,65138,56870,56234,67510.11487,68686.98373,71280.37723,65489.63311,532,SVD:Prophet,0.106693744,0.05303918,0.224897929,0.152076189,13.41767606
X533,59972,70937,51965,71939,68519.97544,70268.65553,68291.98971,63514.87549,533,SVD:Prophet,0.133050728,0.009466256,0.271534981,0.124383662,13.46089068
X535,44723,53051,39539,46253,53298.04527,51462.62103,52811.09165,49738.05554,535,SVD:Prophet,0.174963351,0.030395636,0.287429962,0.072612089,14.13502593
X536,43829,52098,38998,52268,51708.46245,49401.20516,50866.89894,49683.3536,536,SVD:Prophet,0.164950214,0.053139231,0.264149831,0.050703523,13.32356998
X537,29336,37517,32606,40661,39410.67923,40113.99463,38385.82613,39504.80084,537,SVD:Prophet,0.293095735,0.066906128,0.16283075,0.028845197,13.79194523
X538,21984,26596,19086,21838,23924.74148,23225.35714,23749.46279,24906.01257,538,SVD:Prophet,0.084547797,0.135309155,0.21773841,0.131268687,14.22160122
X541,33405,45214,31093,43038,43486.84204,42252.58583,45623.5224,44816.49222,541,SVD:Prophet,0.262234374,0.067715326,0.378810768,0.040487223,18.73119229
X543,11872,19518,11139,18379,16563.88775,17351.85998,17125.9744,17271.00512,543,SVD:Prophet,0.329997628,0.117501939,0.423632041,0.062159592,23.33227999
X544,67475,90567,64455,82858,77450.75849,80294.04257,82011.89524,79168.99755,544,SVD:Prophet,0.137667156,0.120249265,0.239738751,0.045535652,13.57977059
X545,53350,74017,50062,68137,70175.52064,74194.06128,67726.82709,75115.24978,545,SVD:Prophet,0.272421772,0.002389313,0.299940623,0.097426041,16.80444373
X546,91254,96360,82389,71901,87679.89868,90474.26667,85753.19863,87116.57413,546,SVD:Prophet,0.039948845,0.063004859,0.040016113,0.191369718,8.358488384
X548,27033,34405,23699,27638,31099.05265,34354.13611,32007.451,30030.5761,548,SVD:Prophet,0.139890214,0.00147948,0.298294034,0.08297677,13.06601248
X549,27470,30855,24980,25891,29545.35427,29446.01438,30518.03386,28684.70047,549,SVD:Prophet,0.072799838,0.046731739,0.199575858,0.102378914,10.5371587
X550,25380,35475,27763,31160,44930.89823,42597.26391,35745.0818,29646.96947,550,SVD:Prophet,0.556127108,0.182453116,0.251372158,0.049765037,25.99293546
X551,37297,44075,31969,37715,38497.24725,36846.88032,37174.19646,47590.45987,551,SVD:Prophet,0.031671197,0.178644383,0.150562795,0.231531719,14.81025233
X552,33500,55152,36824,51850,47954.46668,51109.17647,48237.2514,50498.4795,552,SVD:Prophet,0.354909123,0.076092203,0.268353715,0.026410173,18.14413035
X553,38441,48610,42315,43572,45087.8873,47009.48644,46686.00983,42818.42352,553,SVD:Prophet,0.159151822,0.033476724,0.098223826,0.017445834,7.707455119
X554,31797,35685,31918,30937,34421.73408,33364.49261,33928.20529,33371.33224,554,SVD:Prophet,0.079274668,0.067212873,0.06105759,0.075708144,7.081331867
X556,37245,48358,34244,42886,44986.75792,44914.85245,44870.91897,46492.49001,556,SVD:Prophet,0.188291193,0.073829575,0.268645133,0.08070152,15.28668556
X557,21092,27182,17839,25243,25644.12546,25330.23731,26741.48991,24305.65951,557,SVD:Prophet,0.194801149,0.070526901,0.399389505,0.03783515,17.56381764
X558,17833,22948,17304,19492,17107.8972,20521.52002,19485.8908,18729.78582,558,SVD:Prophet,0.041504532,0.111640523,0.118613606,0.039883755,7.79106042
X559,30401,38522,27744,40742,36542.94751,34938.39524,34365.96748,37985.48811,559,SVD:Prophet,0.18349523,0.097565627,0.213233648,0.070026669,14.10802936
X560,78283,102403,73752,83200,89447.2425,94679.62496,91733.07672,92853.64351,560,SVD:Prophet,0.133121402,0.078377026,0.217313574,0.109667069,13.46197677
X561,37192,44786,35376,42382,41250.92706,42603.31607,41720.31752,41462.4897,561,SVD:Prophet,0.103487394,0.049953107,0.164581597,0.021933709,8.498895165
X562,116764,126637,114281,114498,120138.5819,119814.854,121279.8737,110465.0302,562,SVD:Prophet,0.028489195,0.055362911,0.059423058,0.035854512,4.478241875
X563,23742,27719,20633,24678,29321.99548,26374.11064,28732.99798,25620.12239,563,SVD:Prophet,0.210311924,0.049724978,0.328161014,0.037461533,15.64148621
X564,32017,39352,29343,31698,38481.34879,39599.26841,38659.20939,38810.32531,564,SVD:Prophet,0.183390077,0.006263824,0.273997256,0.20174427,16.63488566
X565,33304,41858,31654,39541,42642.74901,42298.95897,42367.56301,41210.83007,565,SVD:Prophet,0.245928868,0.010479442,0.289471407,0.041357083,14.68092
X566,29246,37009,26124,30428,33002.76368,35405.90343,34924.31574,35945.7144,566,SVD:Prophet,0.120701632,0.044275322,0.288306586,0.166262035,15.48863935
X567,24852,32553,23633,32879,31314.3865,30860.8121,30165.5032,29481.28184,567,SVD:Prophet,0.230115801,0.053369695,0.242850742,0.108970584,15.88267052
X568,28753,33531,29271,31374,32374.45571,35201.02589,33550.5927,32460.39898,568,SVD:Prophet,0.118488678,0.048595276,0.136245915,0.034038042,8.434197792
X569,26499,27318,24607,23373,26056.97736,27767.80867,27167.10806,26064.92225,569,SVD:Prophet,0.016821023,0.0163312,0.098895303,0.108901108,6.023715833
X570,20027,26098,18319,24020,23088.39762,23107.80517,24120.72741,23490.25102,570,SVD:Prophet,0.142009481,0.121538295,0.273410211,0.022300408,13.98145986
X572,36956,44491,32218,40244,43452.02023,44293.63417,44751.9223,41922.4918,572,SVD:Prophet,0.161576425,0.004445946,0.325683642,0.040855871,13.31404709
X574,47423,63814,47719,59919,57239.84079,59799.72978,55516.338,56957.8775,574,SVD:Prophet,0.187589802,0.064948614,0.151059475,0.050670801,11.35671731
X576,34418,47444,29138,39951,40472.72436,43642.82684,40258.04491,44419.37622,576,SVD:Prophet,0.161694907,0.083462632,0.320480653,0.105922871,16.78902658
X577,26844,34318,24924,27936,29367.09163,26139.85054,27852.65093,30497.05665,577,SVD:Prophet,0.08977202,0.27054053,0.110982826,0.087657802,13.97382945
X578,67448,79549,68182,75517,60946.89224,65138.35061,60309.80178,70321.53988,578,SVD:Prophet,0.101267389,0.199197087,0.122532303,0.071249481,12.35615651
X579,40732,53124,37679,45458,47553.74019,47287.94105,46305.88486,47106.22465,579,SVD:Prophet,0.154537758,0.116242329,0.205438988,0.035612563,12.79579096
X580,57271,63578,52231,50890,56994.7587,54282.93865,58456.96266,52838.03887,580,SVD:Prophet,0.004835067,0.157729294,0.112495749,0.037560507,7.815515452
X581,23681,36837,22905,35039,31656.29681,29069.85274,29767.86763,31559.84129,581,SVD:Prophet,0.288243094,0.235700748,0.260584545,0.104481058,22.22523614
X582,30467,40929,31253,38866,44237.79825,41478.4802,42287.43898,35214.32882,582,SVD:Prophet,0.36867239,0.013335687,0.300091735,0.098586797,19.51716525
X583,22413,28337,20180,26511,25723.98014,25039.53383,26301.19811,25918.5635,583,SVD:Prophet,0.13756493,0.123554901,0.263383835,0.02259933,13.67757488
X584,25774,32219,26003,30328,33157.44771,33782.70254,30511.0399,29421.49555,584,SVD:Prophet,0.25057751,0.047383703,0.15953699,0.030343501,12.1960426
X585,25829,35630,23101,30393,24819.49583,24869.55918,25091.76072,31424.84804,585,SVD:Prophet,0.039863145,0.355719644,0.082616588,0.033383499,12.78957189
X586,84383,96502,76286,88658,97060.7446,96059.93521,99784.41979,86188.33978,586,SVD:Prophet,0.139742978,0.004591404,0.266920699,0.028249493,10.98761435
X588,34411,43220,32254,37161,38475.943,38105.63643,39943.64968,39029.86989,588,SVD:Prophet,0.111541048,0.125774941,0.213016621,0.049057581,12.48475477
X589,30164,33860,24802,35251,35918.52948,36344.80605,34796.03029,34021.23711,589,SVD:Prophet,0.174161901,0.070787349,0.335381228,0.035505217,15.39589236
X590,27845,34560,28777,31036,32546.50525,33443.53264,32941.30545,32427.64084,590,SVD:Prophet,0.15570088,0.032835569,0.134945554,0.043856319,9.183458049
X591,31282,37733,31348,37867,35107.40494,36223.77505,33997.41168,31659.47052,591,SVD:Prophet,0.115241429,0.040813704,0.081089448,0.178565931,10.39276279
X592,23390,27069,19502,24912,27594.93231,27146.0319,28275.30627,26576.3627,592,SVD:Prophet,0.164948039,0.002841717,0.367258305,0.064650053,14.99245289
X593,55577,66213,50936,56075,55753.88233,53904.79537,55812.44514,57887.47204,593,SVD:Prophet,0.003177597,0.204935573,0.091363301,0.031808226,8.282117422
X594,24594,27726,22463,24585,26524.77963,26683.20443,25565.63886,26559.07394,594,SVD:Prophet,0.075540913,0.038331587,0.129199533,0.077196586,8.00671545
X595,83782,93451,66842,81036,91064.78423,95912.92457,86429.60634,88636.58636,595,SVD:Prophet,0.083304755,0.026002044,0.255593411,0.089591212,11.36228556
X596,26805,33372,27411,29747,27740.79924,27414.80109,29860.06461,29206.36771,596,SVD:Prophet,0.034312422,0.19600304,0.085525374,0.018341015,8.354546271
X597,28128,33651,28984,32870,33462.56145,31818.10033,31801.54765,28061.60662,597,SVD:Prophet,0.173226589,0.055992817,0.092704525,0.157829201,11.99382828
X599,55241,66397,49073,53858,58456.99292,59802.82997,61021.03982,55810.13304,599,SVD:Prophet,0.056570795,0.104503628,0.217051529,0.035600734,10.34316715
X600,38924,51080,34994,48666,44049.78343,45077.82508,44964.08282,49334.09425,600,SVD:Prophet,0.123551879,0.124840072,0.249382738,0.013634563,12.78523133
X601,25238,32754,25636,28735,29850.06507,30297.15317,30285.63515,29295.03316,601,SVD:Prophet,0.16744335,0.07793186,0.166291101,0.019301494,10.77419513
X602,34009,43219,34829,37764,40823.23611,39632.91463,39069.15551,36637.21726,602,SVD:Prophet,0.182120339,0.086566144,0.114756735,0.030289363,10.34331451
X603,34644,47580,35573,45268,47081.58051,48420.57758,48815.29719,45652.57862,603,SVD:Prophet,0.304374235,0.017511928,0.313842029,0.008459661,16.10469629
X605,37861,53382,37985,47423,46085.82679,48926.09643,45925.72841,43444.01177,605,SVD:Prophet,0.195953251,0.087107545,0.189266106,0.087578278,13.99762951
X606,30768,37993,27998,33929,34199.98893,34318.42767,34141.62028,33155.1152,606,SVD:Prophet,0.105651691,0.101631857,0.19773601,0.023072073,10.70229075
X607,17203,27071,15780,25465,23626.27173,20675.46674,24637.58894,23401.41687,607,SVD:Prophet,0.314640524,0.267895562,0.438303678,0.084458131,27.63244738
X608,45868,64129,45278,64747,60116.98515,60213.97734,60992.46463,60318.16642,608,SVD:Prophet,0.268886864,0.062971351,0.295744724,0.070824414,17.46068385
X609,26940,30643,23819,27048,28765.56876,27667.82185,28825.08789,30474.02122,609,SVD:Prophet,0.065543492,0.102045488,0.190186138,0.119120335,11.92238635
X610,20199,27687,18668,23855,26698.88746,26633.92137,26661.9315,24711.84446,610,SVD:Prophet,0.277193188,0.038772488,0.352699915,0.035285161,17.59876879
X613,32919,39276,31528,35777,37299.36272,35669.1233,40735.37709,34216.69265,613,SVD:Prophet,0.124764023,0.096253807,0.254828309,0.044584227,13.01075915
X614,40206,41105,35472,37098,38676.80547,35584.71095,41414.35987,39398.25571,614,SVD:Prophet,0.038771302,0.143964268,0.154575139,0.060140348,9.936276407
X615,47478,62302,47221,55958,55713.81484,56145.21844,56291.04199,52880.07073,615,SVD:Prophet,0.159621475,0.10395823,0.175246122,0.056559791,12.38464045
X616,44564,51555,39347,45773,51735.21082,51557.40712,49174.10752,51006.08794,616,SVD:Prophet,0.148936025,4.66892E-05,0.222028571,0.108145015,11.9789075
